,SPY,HSBC,GOOGL,INTC,LPX,RTN,LMT,MASI,THO,FB,AOS,T,BP,MRK,JNJ,EVR,CELG,MSFT,LRCX
SPY,1.0,0.460894165856,0.592943841551,0.497773595767,0.452298871004,0.43131365541,0.475639651597,0.370027185984,0.427332453246,0.630599171373,0.640636921597,0.32867751476,0.322232160806,0.34292123903,0.389880423958,0.547742701707,0.498378272971,0.673023999808,0.569873007707
HSBC,0.460894165856,1.0,0.0764703836203,0.117774557002,0.195545643161,0.0687958081549,0.101846989281,-0.0651973687701,0.220078526728,0.110238289947,0.298183204341,0.124072182074,0.267675100061,-0.0159605833055,0.158234731055,0.381190166289,0.195131563605,0.174340313336,0.133741329516
GOOGL,0.592943841551,0.0764703836203,1.0,0.29555118232,0.195264308104,0.312802142618,0.293802839611,0.327222828275,0.13729036915,0.737398286897,0.392008906399,-0.0162329269052,0.018767228084,0.118528798658,0.244062368845,0.128659368992,0.410906506602,0.667424807961,0.585103285964
INTC,0.497773595767,0.117774557002,0.29555118232,1.0,0.156411820219,0.362688710835,0.357903145722,0.261296195335,0.149109717607,0.43974054379,0.366489948835,0.16845689789,0.239559867225,0.208217472895,0.152789568503,0.173609747629,0.232029447815,0.444178568382,0.359908315326
LPX,0.452298871004,0.195545643161,0.195264308104,0.156411820219,1.0,0.0846835329173,0.127339407513,0.147328270696,0.288490854015,0.253712874097,0.297444946134,0.0797612052526,0.100394735549,0.185228800316,0.183743478415,0.376889575054,0.41267670741,0.268627655459,0.35637645497
RTN,0.43131365541,0.0687958081549,0.312802142618,0.362688710835,0.0846835329173,1.0,0.756043928635,0.174908576137,0.0219288132238,0.270759837373,0.424820434902,0.113564974025,0.0969320845193,0.142700942475,0.236929589394,0.152004027532,0.188672190432,0.302159762183,0.209439972476
LMT,0.475639651597,0.101846989281,0.293802839611,0.357903145722,0.127339407513,0.756043928635,1.0,0.213917868041,0.0267529129175,0.240456335886,0.404879072234,0.132121026378,0.057670999104,0.106483375783,0.235983489096,0.171394914868,0.24544861902,0.332450002416,0.261627185102
MASI,0.370027185984,-0.0651973687701,0.327222828275,0.261296195335,0.147328270696,0.174908576137,0.213917868041,1.0,0.17700021712,0.414274018456,0.224032197631,0.0593586843472,0.0856532868396,0.104264070627,0.0651737649329,0.109780024064,0.184887757219,0.376898580333,0.344088590922
THO,0.427332453246,0.220078526728,0.13729036915,0.149109717607,0.288490854015,0.0219288132238,0.0267529129175,0.17700021712,1.0,0.236375727123,0.213646479158,0.168990119157,0.197472916707,0.195392859483,0.0781868804404,0.363770569438,0.255947523236,0.354662149995,0.322141954626
FB,0.630599171373,0.110238289947,0.737398286897,0.43974054379,0.253712874097,0.270759837373,0.240456335886,0.414274018456,0.236375727123,1.0,0.328488059839,0.160352727484,0.0662720574863,0.218261428009,0.202422331808,0.245635957933,0.351861433272,0.637621771198,0.617289871516
AOS,0.640636921597,0.298183204341,0.392008906399,0.366489948835,0.297444946134,0.424820434902,0.404879072234,0.224032197631,0.213646479158,0.328488059839,1.0,0.0468745706512,0.131468907153,0.135927422178,0.277539747895,0.199000098613,0.289217482744,0.487811096722,0.386150195859
T,0.32867751476,0.124072182074,-0.0162329269052,0.16845689789,0.0797612052526,0.113564974025,0.132121026378,0.0593586843472,0.168990119157,0.160352727484,0.0468745706512,1.0,0.206203667668,0.2737225058,0.104991768985,0.271064600832,0.0736589813053,0.0507309611731,0.123441462212
BP,0.322232160806,0.267675100061,0.018767228084,0.239559867225,0.100394735549,0.0969320845193,0.057670999104,0.0856532868396,0.197472916707,0.0662720574863,0.131468907153,0.206203667668,1.0,0.18141302496,0.161044305607,0.272374052275,-0.00249272826915,0.118026045473,0.026259906838
MRK,0.34292123903,-0.0159605833055,0.118528798658,0.208217472895,0.185228800316,0.142700942475,0.106483375783,0.104264070627,0.195392859483,0.218261428009,0.135927422178,0.2737225058,0.18141302496,1.0,0.398032920485,0.156827139536,0.282657586164,0.114739713232,0.0543112440641
JNJ,0.389880423958,0.158234731055,0.244062368845,0.152789568503,0.183743478415,0.236929589394,0.235983489096,0.0651737649329,0.0781868804404,0.202422331808,0.277539747895,0.104991768985,0.161044305607,0.398032920485,1.0,0.151058233362,0.355267963812,0.254072004334,0.16475352919
EVR,0.547742701707,0.381190166289,0.128659368992,0.173609747629,0.376889575054,0.152004027532,0.171394914868,0.109780024064,0.363770569438,0.245635957933,0.199000098613,0.271064600832,0.272374052275,0.156827139536,0.151058233362,1.0,0.23634927659,0.231918046402,0.283415014954
CELG,0.498378272971,0.195131563605,0.410906506602,0.232029447815,0.41267670741,0.188672190432,0.24544861902,0.184887757219,0.255947523236,0.351861433272,0.289217482744,0.0736589813053,-0.00249272826915,0.282657586164,0.355267963812,0.23634927659,1.0,0.399042537042,0.383992694793
MSFT,0.673023999808,0.174340313336,0.667424807961,0.444178568382,0.268627655459,0.302159762183,0.332450002416,0.376898580333,0.354662149995,0.637621771198,0.487811096722,0.0507309611731,0.118026045473,0.114739713232,0.254072004334,0.231918046402,0.399042537042,1.0,0.613009652206
LRCX,0.569873007707,0.133741329516,0.585103285964,0.359908315326,0.35637645497,0.209439972476,0.261627185102,0.344088590922,0.322141954626,0.617289871516,0.386150195859,0.123441462212,0.026259906838,0.0543112440641,0.16475352919,0.283415014954,0.383992694793,0.613009652206,1.0
