,AGN,AXP,VSAT,AXS,EGN,JWN,PAG,TAP,BC,UAL,LYB,KHC,WTM,LPX,PEP,GPC,HRL,GE,T,HAS,LVLT,GPS,MAS,VIA,VRSK,SNA,XRAY,LAZ,JNJ,APD,CXO,AES,BEN,KSS,FLS,SKX,AMAT,COLM,SWKS,CRI,HD,ARNC,LLY,NWS,RTN,AMD,PCLN,NWL,FSLR,PM,GRMN,S,QCOM,FTI,NFX,MD,AVT,MO,MDLZ,UHS,MS,JLL,NUAN,ETR,KMB,MUR,HAIN,AMGN,KMI,GWW,OTEX,GWR,LUK,WPX,SEE,SLB,WHR,LNG,CASY,MDT,UNP,F,CA,WAB,SJM,FCNCA,ADM,TRIP,ALKS,LEG,LMT,VMC,MMM,CMCSA,LOW,CVX,AAL,CVS,CAH,BAC,PDCO,DISH,DIS,TGT,TWTR,CL,SON,CELG,RPM,HOG,INTC,M,MLM,Y,XOM,STX,HPE,NKE,CSCO,HHC
LAZ,0.0960889042683,0.463243611475,0.273508823507,0.370615688521,0.244171202959,0.125042222491,0.319241002837,0.0472307752895,0.398612794798,0.33165510516,0.361396947387,0.0187670659137,0.132896571164,0.277446099564,0.0236602711046,0.251113128821,0.0960948037804,0.190059695179,0.177875944126,0.20372968486,0.236471763393,0.152984657449,0.224231653826,0.0163858587407,0.119797257799,0.206503415445,0.163516596031,1.0,0.0865895160809,0.242024632237,0.271471315689,0.0428300473024,0.557384425468,0.211812246837,0.316850602594,0.263227700991,0.421538426649,0.243681661134,0.309451882308,0.242646859473,0.0925138737185,0.285341463232,0.0118992236629,0.287807165194,0.140388958326,0.240830119533,0.248122970151,0.2048846641,0.201805603333,0.088069446268,0.18690597113,0.159814519697,0.350846462036,0.205537812791,0.251184698357,0.214580019271,0.442677381214,-0.0445988175555,0.225651939188,0.213021502787,0.548302487926,0.224773265041,0.364740942499,-0.0947699891836,0.0684082782116,0.152720476583,0.0646337367639,0.320920632271,0.303687410723,0.192998129574,0.256522933121,0.422213086731,0.522635713652,0.180015064745,0.187388818744,0.209142876114,0.316017539539,0.336543415785,-0.00424131427203,0.123575320951,0.311215519103,0.321026104547,0.300362428548,0.194769248803,0.0546629008185,0.397671704312,0.05699224821,0.0595697387955,0.153477391205,0.250367469989,0.247064624454,0.282130963079,0.138658215193,0.198151539282,0.223570192332,0.175829420309,0.357368584563,0.0851864930032,0.216033287942,0.52482784557,0.245009647169,0.176285785322,0.154144665455,0.106461914526,0.254929598373,-0.0997579657961,0.302674943213,0.337864413229,0.25888964563,0.217345386666,0.0952952852448,0.151913819574,0.282788256745,0.347751098496,0.205727761025,0.136005016478,0.226344182441,0.0689204648485,0.277181283294,0.256973033039
JNJ,0.219396342747,0.243632823991,0.0926070738816,0.0937412541771,-0.0146525478215,-0.0992115294867,-0.0222709886296,0.0445159027622,0.0710982193287,0.150426168095,0.168383387301,0.104228303153,-0.034139148127,0.146294597146,0.282954144622,-0.0517739376026,0.129340917948,0.116268539281,0.0764629959417,0.261680542415,0.0352877856859,-0.00269310232534,0.192865772828,-0.0398783355395,0.109167649115,0.0574569807644,0.0711329923228,0.0865895160809,1.0,0.245473730057,-0.0462978978089,0.190223696811,0.149198375247,0.0509739263124,0.056638567249,0.154690698636,0.171984714806,0.140571970192,0.216564648518,0.023420714609,-0.0254633910391,0.148506106057,0.259278422224,0.23985413352,0.221064123017,0.0691371342496,0.12989276688,0.0445164646519,0.162803614232,0.296955799795,0.0202268923154,0.0309540608755,0.188795208525,0.0562981053695,-0.0223267203109,0.00996952603039,0.0777179070283,0.0864381159055,0.207055462112,0.161972497131,0.105421818416,0.0281873441873,0.100821469658,0.207332085027,0.208888843316,0.0269600743682,-0.0387119436647,0.311250575766,0.208797582463,0.186690986574,0.159958288037,0.0540407418167,0.052961538538,-0.0480816567368,0.0751057997978,0.128553323841,0.0920737735741,0.00806347085585,-0.0121625435096,0.264827141632,0.136630760626,0.123523617491,0.120829610474,0.136123426654,0.0901565531776,0.0946400283386,0.0726543959378,0.0256759564389,0.168558692481,-0.0433653847157,0.202936021596,0.0214245454564,0.477439469286,0.00400976592744,-0.00507716895583,0.132582141883,0.118296185963,0.0802767501226,0.368354165201,0.0389042813041,0.214778383646,0.0529706495831,-0.0416553245402,-0.0452431495262,0.123441982435,0.0966225989538,0.129739528455,0.354607994964,0.210566584098,0.150581837867,0.148744035822,-0.0359541648731,0.0212103815345,0.126439197762,0.15364275208,0.13455622322,0.0608757397094,0.100059762254,0.229279499148,0.0711558978026
APD,0.158785474889,0.382853484922,0.309603031388,0.366363962457,0.337318649025,0.145746611682,0.253377401029,0.219568480154,0.342134920004,0.336141341738,0.426360129878,0.157807804403,0.101855617482,0.139627674452,0.137016615008,0.319957071923,0.229117401497,0.147435739272,0.153614792964,0.315060525914,0.201507183157,0.238334972773,0.486839609649,0.0207228584219,0.267115632659,0.300159784432,0.172023801652,0.242024632237,0.245473730057,1.0,0.261794305467,0.270581808563,0.3408269326,0.297656856182,0.402640600979,0.249918968697,0.250956313714,0.218414337432,0.274583725791,0.345956684711,0.195581933291,0.449529716105,0.174117309602,0.395950418193,0.31021623898,0.0400560389443,0.190078255251,0.125013100104,0.222702588412,0.219319010511,0.338645308498,0.242044942687,0.304061078631,0.234250846935,0.194646484296,0.064643610368,0.347466674213,0.226329330021,0.232944194117,0.197232648055,0.346795111396,0.316809944192,0.261402486224,0.247022449945,0.124925653578,0.228918748748,0.0723418123111,0.206274358455,0.298415206631,0.224267257442,0.326220924333,0.408380673801,0.402025381309,0.266610610352,0.287723536412,0.333898433101,0.209200732851,0.292155258312,0.216665641179,0.187982764942,0.38615707046,0.202790749123,0.105861855427,0.224631138937,0.0860768421967,0.368022763887,0.256987332448,0.0765002179354,0.267625042426,0.361119862036,0.278990263145,0.194349155088,0.40457433057,0.147633674393,0.275326261708,0.311206645486,0.397065053397,0.137172346979,0.204620007276,0.374643043261,0.191992024749,0.337649072401,0.177767130881,0.123404445943,0.156241260358,0.0864614604193,0.415545088682,0.196156521694,0.425990514062,0.268917003816,0.390615200376,0.236149657191,0.161225262475,0.374980004982,0.249992345372,0.219538912723,0.307119046547,0.204702184321,0.379421083761,0.258542447439
CXO,-0.0846544442124,0.138751137433,0.106250836786,0.048023042361,0.706239113489,0.126964200477,0.175318637627,0.164979342926,0.180902598131,-0.0585183238074,0.330128738638,-0.0294281707877,0.0767654936696,0.132398385616,-0.0352050063178,0.218068901943,0.101789573647,0.0778319859191,0.0811329173627,0.0842523723287,0.285874660865,0.254678223055,0.0660413293075,-0.104077374958,0.0441838083575,0.207549145577,0.0183971976395,0.271471315689,-0.0462978978089,0.261794305467,1.0,0.218582233514,0.181604398632,0.140820615968,0.357321138827,0.0794556939229,0.0443531313708,0.0983956403763,0.08516501999,0.178188869416,0.0895329541493,0.197221635509,-0.0057249632144,0.249049944919,0.0631457542944,-0.0162278066579,-0.0340938691948,0.0716050067412,0.140758303254,0.020960110754,0.143199741113,-0.0358026209836,0.0668455086319,0.455723124239,0.699696691834,0.164128121724,0.292357180241,0.0211185232609,0.141968501407,0.1040756094,0.242951882584,0.152489887977,0.139128248265,-0.0398418970926,-0.0085192233842,0.662628053678,0.107239200401,0.0403639363014,0.343232211789,0.18258071252,0.200421791894,0.25850489622,0.239005676863,0.742975984384,0.174591951494,0.581135574452,0.0197704307105,0.450473346598,0.0761597031225,-0.110303932958,0.160057399523,0.238669784332,-0.0626297518662,0.0793596102035,0.0452248313759,0.19126430024,0.0786103551849,0.124828739425,0.0870577617007,0.0816084175798,0.0522570828742,0.099082597254,-0.156476796245,0.0332195395309,0.184447929884,0.533721883769,0.0622968073365,0.146474964503,0.196202300915,0.289076324894,0.082596514915,0.187504783739,0.0764973448415,0.235477594816,-0.0553970035143,0.0469396705822,0.216574212873,0.040565272984,0.170861174371,0.120372161638,0.0425508128505,0.0846928494328,0.101930463396,0.114417609488,0.434364836349,0.026311187563,0.234401719399,0.071243541883,0.180085315506,0.181996665811
AES,0.0690747260555,0.0896669316764,0.269578175778,0.207266553666,0.248035604959,0.112830709889,0.0682062591098,0.280238165248,0.164629985832,0.0278319776481,0.208421251677,0.166237784801,0.170945809071,0.124367719571,0.337249427429,0.140098034175,0.116137343042,0.105836327274,0.166548342624,0.254383916768,0.136324224123,0.158337437662,0.145289931305,0.00207577945169,0.197029322692,0.0696952106128,0.0456136750318,0.0428300473024,0.190223696811,0.270581808563,0.218582233514,1.0,0.153396115927,0.135225676784,0.198507455155,0.242638351911,-0.0486416587499,0.0374321303191,-0.0381919809243,0.288481285494,0.0724818792006,0.204624324957,0.0820674222948,0.213969478531,0.0224524900096,-0.125587644143,0.0306898368895,0.0816217621868,0.064949014804,0.133849201723,0.0249783049742,-0.00210348142844,0.00826855987433,0.229849294298,0.245997524674,0.169264269143,0.212104335549,0.164423825794,0.147186846582,0.0515541443377,0.0661574095096,0.161072101512,0.220853569624,0.43496665843,0.327902091073,0.170454920937,-0.0196964497836,-0.0645552795135,0.333004029884,0.00402762991929,0.130607486069,0.108338224861,0.0819803522358,0.265947300428,0.211733616538,0.232328154511,0.0961973623728,0.170852958749,0.0624557536672,0.0138659242059,0.130280715968,0.13049788877,0.0346225470841,0.0544566404338,0.0630442465333,0.0503637152118,0.112075929816,-0.0757479141667,0.0538813562486,0.136374867624,0.109760705717,-0.0691311297252,0.191674015322,0.0987682180785,0.0564118203534,0.279581402018,0.11911862127,0.00207255328354,0.0560971743451,-0.03057697554,0.125499562774,0.0607768080583,0.0827746460623,0.0543292010369,-0.0972883246859,0.261479559087,0.0504499247542,-0.0618338533043,0.100554256084,0.0631339883485,0.0274381946922,0.0630882739853,-0.0276049201316,0.0663723688146,0.223954320263,0.128079258294,0.0677703598983,0.0337749187972,0.184972866838,0.105208748634
BEN,0.240125777674,0.492325741286,0.30710459499,0.416432203213,0.196242699891,0.233661071217,0.386721056848,0.147467207775,0.439521991328,0.385960523305,0.34576889813,0.133461735305,0.118227118067,0.288984459353,0.126281458067,0.187653223426,0.0990647875618,0.253102268205,0.226825726721,0.291724629482,0.243629000363,0.3203202824,0.345846229921,0.0560643248318,0.254906755979,0.228470652573,0.187640761829,0.557384425468,0.149198375247,0.3408269326,0.181604398632,0.153396115927,1.0,0.282047963481,0.47048276592,0.348138996202,0.30662812674,0.16897121745,0.261372862017,0.343548760006,0.196361954261,0.350642431637,0.125576772939,0.322894606111,0.0754869166737,0.196178905667,0.256779166192,0.2453969397,0.154477638349,0.108696619964,0.354686258147,0.183792796896,0.426623450992,0.126232077987,0.240080984974,0.306305133536,0.421021302874,0.190068923428,0.217644213295,0.291360139201,0.591944796545,0.373537286891,0.345491808049,-0.125045311006,0.15331872082,0.139816438292,0.128178904553,0.433775767822,0.359618115105,0.16488582465,0.342998083086,0.397180107329,0.482930521044,0.163745065809,0.199685197063,0.093598056595,0.337478652765,0.227308685132,0.182253102495,0.182829945008,0.350933613579,0.409808037207,0.23681752513,0.165028363044,0.0299454450909,0.456592683031,0.192211815706,0.149493513531,0.289953835239,0.348833218499,0.146495875791,0.202837190772,0.137789241212,0.275149384038,0.296117257432,0.189054320113,0.36429760596,0.219444207356,0.201238431336,0.569264581968,0.345991964713,0.232882062198,0.187791106143,0.173977340436,0.276179473443,-0.0196280964284,0.351869091308,0.300376516375,0.316965478815,0.251818071469,0.135378384445,0.294190709505,0.201913920485,0.3505324087,0.2546276757,0.0309804570567,0.247517531609,0.163033767328,0.39331544084,0.252821233611
KSS,0.0760460141769,0.304269768688,0.193131863986,0.15574395825,0.138085384944,0.599706252874,0.409677530456,0.0454727140003,0.308215200897,0.174601677235,0.340947517356,0.0521923442764,0.118593592152,0.210025788685,0.0782605882574,0.399059258514,0.10843621767,0.252129569902,0.162632252404,0.154341139095,0.207070064522,0.646475776982,0.254729151171,0.0402314351186,0.0864733452728,0.328099340241,0.266042034452,0.211812246837,0.0509739263124,0.297656856182,0.140820615968,0.135225676784,0.282047963481,1.0,0.31927897999,0.215325479582,0.0136277944874,0.381261520296,0.0944381664882,0.527373376211,0.279566796241,0.0544051069029,0.11723818377,0.362395873361,0.130422818999,-0.233343375815,0.0620137942051,0.0579516993374,0.153124228457,-0.0740843280797,0.217785729549,-0.0450539534606,0.126338370027,0.240654214299,0.17664947464,0.117733195099,0.212879933383,0.0931349729567,0.0436479889677,0.120888106816,0.247253369444,0.337892819351,0.13939501865,0.0181834475184,0.0338338394125,0.196389186378,0.0803426954433,0.0783417840026,0.290723388789,0.202193720347,0.0971894200139,0.25995636268,0.241444565309,0.069429691642,0.0824538901482,0.266710282379,0.14775898456,0.0963127359404,0.343136522975,0.114232332497,0.155357685972,0.349200552195,-0.0188252373284,0.132636188843,0.0773602261974,0.285103549434,0.121576500778,0.220689483311,0.0907067434851,0.233727621806,0.0745769691509,0.206475906684,0.101985446045,0.114413014343,0.311779003124,0.263952796659,0.257533285241,0.143335946034,0.211478633829,0.267381199116,0.294786562473,0.214155021227,0.243364931717,0.582599550028,0.0544383398458,0.110153671494,0.216027244109,0.108067489169,0.192029928362,0.301064445277,0.22061513256,0.804382520565,0.167506165927,0.149213672742,0.224278830965,0.0582196531458,0.143617743278,0.130169417064,0.201828656245,0.170318866676
FLS,0.0505644115253,0.217061487186,0.235775124934,0.201996292476,0.400661779613,0.21951806326,0.323009702496,0.218284713727,0.276404525344,0.197244107432,0.275849807372,0.0705817548205,0.0889042971411,0.258647847977,0.0669656817812,0.298373383133,0.218501969439,0.330306794621,0.257497743903,0.214935458156,0.346464448378,0.356298158575,0.327283394365,0.12102743988,0.164214630566,0.360623472828,0.187486963957,0.316850602594,0.056638567249,0.402640600979,0.357321138827,0.198507455155,0.47048276592,0.31927897999,1.0,0.200260996089,0.18102024509,0.00839921127229,0.213176986366,0.354090129783,0.136000148968,0.360537491507,0.00113789041004,0.193784465563,0.0877466740679,0.0474727301617,0.114367379668,0.151313933645,0.037495525827,0.0480803705066,0.34488505232,0.155090001819,0.245212264743,0.316276237454,0.387184631268,0.481848632684,0.345134494387,0.429470481355,0.22479725145,0.201502116147,0.341771385602,0.269218898337,0.187324093144,0.0287394324925,0.116403800073,0.294527640044,0.166121377341,0.0763954223778,0.3946989722,0.341995756611,0.258982176187,0.487777924883,0.474035501037,0.356323059708,0.21409183086,0.340355600735,0.267976735283,0.327271824845,0.285057062705,0.156731579477,0.289135281376,0.365391509181,-0.0269237910745,0.251852421215,0.0600254470177,0.306825115228,0.161616794615,0.113810867781,0.0320506358785,0.423745206526,0.0565052097996,0.246294586724,0.121327652174,0.190560522938,0.29723864657,0.285971852623,0.240041216501,0.147410379592,0.10408585491,0.351085523803,0.220433949779,0.222291406296,0.214053897697,0.224528221864,0.0956908164867,-0.00639609673302,0.358928871236,0.0906963550214,0.299209786926,0.320149242462,0.159918251799,0.244811035795,0.242246266369,0.167828294824,0.399685639674,0.0710828175162,0.229906592179,0.0942986520675,0.274402181267,0.217819101899
SKX,0.127936175954,0.250615466706,0.144554383171,0.299367041694,0.196478293918,0.225287959361,0.249064632275,0.184807545298,0.398909603503,0.267151809996,0.271529479246,0.0758093586161,0.130751571665,0.123214004103,0.101417978598,0.236588004925,0.147094720966,0.173541958941,0.0879003291631,0.225602805528,0.151387101056,0.288849968729,0.169838314548,0.119455757329,0.130919855126,0.255286753078,0.149830548971,0.263227700991,0.154690698636,0.249918968697,0.0794556939229,0.242638351911,0.348138996202,0.215325479582,0.200260996089,1.0,0.138405237132,0.418490013657,0.133193446362,0.329019130379,0.15023477733,0.219284441399,0.0664941694896,0.217497390593,0.0575831980739,0.0582811127053,0.106402772349,0.158801556563,0.179219399447,-0.053021464357,0.257601395843,0.158845915171,0.212589168172,0.117839507379,0.116447064761,0.153021493497,0.234652838632,-0.0607423606515,0.047798012341,0.273575809964,0.256998295915,0.198180653041,0.256823728057,0.0193061983278,0.0985921050471,0.139190252301,0.0694413932126,0.14757002683,0.254664069656,0.197682854594,0.221466082732,0.359363762279,0.265540292341,0.124736265596,0.16059821714,0.107467364271,0.1816808205,0.219519572418,0.116374374812,0.177251029962,0.308944503445,0.268120564221,0.151061620036,-0.00694091580672,0.0597995773134,0.241800345478,0.116259867991,0.248587088837,0.181490333733,0.223971450515,0.0781502757453,0.0359614492722,-0.0328589648545,0.120790469436,0.140541540016,0.130275498381,0.270652134435,0.153641389139,0.260403044941,0.269332863035,0.199381635458,0.231763628619,0.140915417968,0.136545003021,0.166538417907,0.0127031630036,0.260720565891,0.102082756456,0.279954715298,0.180262531901,0.0441229738692,0.294795356911,0.0464712707621,0.235513064844,0.0177846932636,0.0104588241993,0.0484019212601,0.197664705017,0.20852895611,0.0906380838043
AMAT,0.0370290222371,0.29322624556,0.27456619514,0.133343584268,0.053230700674,-0.0190821788541,0.277062750882,0.0451159580923,0.271615342297,0.335165265366,0.212131739935,0.232684999228,-0.123612708527,0.152323341265,0.0952663914209,-0.0417976961564,0.100412228281,0.0426540266367,0.116331819761,0.216462002621,0.0481593689111,0.0763213181624,0.305657205937,-0.0714725830136,0.244492455716,0.169494572943,0.142079188008,0.421538426649,0.171984714806,0.250956313714,0.0443531313708,-0.0486416587499,0.30662812674,0.0136277944874,0.18102024509,0.138405237132,1.0,0.164189219605,0.722426313082,0.0810001289929,0.00814660837089,0.361293077022,0.0925868436236,0.253731472018,0.252304609001,0.423696505335,0.412895905126,0.128649293766,0.24115739329,0.227129511843,0.269572976985,0.348586154168,0.434646075703,0.0542983752191,-0.0165070759783,0.0882620590172,0.181277251002,0.104970276395,0.274899995743,0.0977479218263,0.33373755928,0.130663059104,0.480364991181,-0.0779350460655,0.0100203589981,3.81003198299e-05,0.0334036839845,0.217694318591,0.0556883747599,-0.0256507087132,0.385570616275,0.328466037998,0.255496159808,0.0545020119664,0.216966181645,0.0200761640829,0.185326222021,0.146761374325,0.000422566660739,0.205919995234,0.375176929566,0.120881264369,0.268892702517,0.0888709250561,0.071500046104,0.221934132794,0.0674861075882,0.168890088315,0.218935874997,0.221023155283,0.253202902091,0.291830540858,0.217909646654,0.301663671803,0.0641878003068,-0.00937104299771,0.241773018122,0.0543322745077,0.171534277157,0.301018672104,0.160039938072,0.239740344269,0.023195108147,-0.0395826633583,0.464484714569,-0.150576836292,0.287733936673,0.340523883853,0.293537406637,0.113999595764,0.422986429019,-0.00540165905905,0.326919679961,0.0848914901821,0.0251726707783,0.270713991974,0.280285178839,0.0196659879954,0.25002655352,0.115400971532
COLM,0.0548355553789,0.340154485919,0.25548662128,0.205312018479,0.18903467408,0.36811349283,0.443606731159,0.112851445578,0.339744047504,0.185401987767,0.439024931282,0.0169972173402,0.138735579882,0.162660251219,0.0220840508184,0.265081944376,0.0814691074127,0.211298761573,0.186464131411,0.276912878803,0.181330303427,0.376314746455,0.264462467714,0.0922979782013,0.161054913119,0.246776423069,0.203432102016,0.243681661134,0.140571970192,0.218414337432,0.0983956403763,0.0374321303191,0.16897121745,0.381261520296,0.00839921127229,0.418490013657,0.164189219605,1.0,0.249770987382,0.473275948904,0.171820058378,0.0819777741751,0.0613861757796,0.329480761785,0.214647698606,-0.0125233479106,0.143271747429,0.247162567172,0.2881863871,0.0230667191441,0.269890713818,0.149527388115,0.120761845106,0.204826030035,0.172155981922,-0.176173953646,0.257833635785,-0.233815007154,0.0270916016083,0.221733681517,0.235131812685,0.228821923518,0.207029497899,-0.00175805000553,-0.0133160125875,0.260220659639,0.18083012014,0.15819662982,0.217346946653,0.142371367652,0.198329281672,0.246437221728,0.217538398059,0.0955027451178,0.0503511545548,0.190540112585,0.230870326022,0.0983739967914,0.0922396417094,0.235314291909,0.334216149289,0.22645262965,0.11031287747,0.0975791542371,-0.0276081224935,0.285336952703,0.102978266927,0.254431825668,0.105524351966,0.156964634603,0.129368555007,0.222952720595,0.0653106724847,0.195215598271,0.153474852546,0.207393987213,0.338483685181,0.255532164493,0.317206128986,0.307491563436,0.30370328475,0.156599585814,0.213440131968,0.316856326586,0.12277384344,-0.0739334117172,0.253003169502,0.12338448717,0.219330323548,0.155347787826,0.331224094331,0.361051387811,0.254342531269,0.201539472872,0.0141869547706,0.0549993149034,0.135289430682,0.296700385658,0.144217114104,0.127552372585
SWKS,0.0893469394071,0.365170891179,0.272357408441,0.120286256086,0.0518840497194,0.0421743215061,0.289029504142,0.0959371183614,0.210125733,0.299866240127,0.249571107434,0.29176533233,-0.0727926711423,0.12582208061,0.109690937366,-0.0477243843034,0.122077223205,-0.00230056111007,0.113038150332,0.329123032952,0.174658430532,0.101313127717,0.295660215172,-0.0788778661737,0.139111870532,0.194534769879,0.152434989725,0.309451882308,0.216564648518,0.274583725791,0.08516501999,-0.0381919809243,0.261372862017,0.0944381664882,0.213176986366,0.133193446362,0.722426313082,0.249770987382,1.0,0.141722924227,0.0460286013361,0.345104506956,0.127853049615,0.224365431563,0.362026532991,0.383777256916,0.428831504239,0.167007186315,0.342680967238,0.197193286502,0.294558658002,0.312008363385,0.407283118176,0.0377161211642,-0.0609208481478,0.0510907307594,0.278719209225,0.136980008717,0.365174552818,0.0575363928938,0.329981695541,0.178570791392,0.443366235739,-0.00342696826053,0.0400755856697,0.00970147332057,0.047096546368,0.246549533572,0.115970734633,-0.0171782007672,0.337431949851,0.279643179526,0.244050339025,0.0438820704326,0.190917835652,0.029226294628,0.0924624897871,0.072644774353,0.0155680698564,0.231380607607,0.381836885131,0.189290130041,0.231867761278,0.102335788265,0.107740533385,0.242716066363,0.0778766598238,0.232317041999,0.164001380624,0.189413160864,0.318758747192,0.302945920853,0.259278616927,0.282580012919,0.0433771136068,0.0360353299082,0.271468027989,0.124279496695,0.156578358806,0.32250220587,0.168511638758,0.173561184127,0.0173850617047,0.0424125442112,0.355498411208,-0.0914869555764,0.198250178003,0.34906578486,0.324088834244,0.0872701827053,0.517384802654,0.0603764431638,0.360521572977,0.112046063291,0.0100477139644,0.302740085306,0.300144794722,0.0700837502914,0.241880695412,0.111566527357
CRI,0.109733779764,0.33650910945,0.290179724395,0.250039890532,0.138890656653,0.429664425816,0.389472297603,0.14948081433,0.324115677823,0.221910602509,0.285752982063,0.0464466069927,0.111917762195,0.164026332231,0.147406047221,0.432934963542,0.0636613754731,0.248988023612,0.218469892135,0.275156519508,0.195990908394,0.541982118516,0.289206532474,-0.0135681264689,0.154771057361,0.313773002282,0.235448513639,0.242646859473,0.023420714609,0.345956684711,0.178188869416,0.288481285494,0.343548760006,0.527373376211,0.354090129783,0.329019130379,0.0810001289929,0.473275948904,0.141722924227,1.0,0.298022993527,0.128154515966,0.0441333561084,0.320222082368,0.128252301796,-0.0990438896444,0.162262479732,0.167147173606,0.0462595534573,-0.0822679310215,0.359440743957,0.201777268718,0.0255152440018,0.111559806702,0.172754354249,0.157728277347,0.269833327652,0.11372768083,0.0954975843749,0.155455627859,0.266410038568,0.387513538218,0.167846995318,0.0952843116224,0.105937290454,0.15229088102,0.121098662288,0.112688720785,0.3341362226,0.237042262174,0.276474210245,0.325123024701,0.298678904224,0.154315108701,0.15635855566,0.190730687236,0.26271688884,0.155541402795,0.25783445365,0.161764921887,0.267757459206,0.228431669874,0.0655911811478,0.151378601984,-0.00083800698976,0.338788890637,0.0921817469447,0.255335388809,0.0308494282165,0.314260495726,0.0865035543357,0.251289043307,0.178309261808,0.161161764736,0.340785034669,0.236629051315,0.285497233385,0.172665683215,0.175496104589,0.275340637272,0.363033026024,0.206468286635,0.205253050735,0.371967063594,0.101370342793,0.108775080481,0.226057678587,0.131184170445,0.225759288002,0.232225548768,0.262049301553,0.510256028621,0.184200448653,0.161682122806,0.216168333323,0.150564451456,0.138927303264,0.21448194068,0.263038551164,0.177412362648
HD,0.0258476808019,0.201345074062,0.0758130090195,0.0156542908451,0.0802097474893,0.185246606415,0.235312929605,0.0978648365827,0.342458388884,0.251808315435,0.191907335166,0.180521326112,0.087533301891,0.221448593748,0.0609906892768,0.440777882775,0.097674497517,0.167244456589,0.0892079753785,0.135480337236,0.247623176891,0.364378057392,0.396798070675,-0.0570910813159,0.206866367625,0.400650544318,0.165528500261,0.0925138737185,-0.0254633910391,0.195581933291,0.0895329541493,0.0724818792006,0.196361954261,0.279566796241,0.136000148968,0.15023477733,0.00814660837089,0.171820058378,0.0460286013361,0.298022993527,1.0,0.0767192452328,0.0429655262239,0.111004975404,0.208758784946,-0.118824263605,0.0630750218193,0.147360868767,0.0555972114496,0.135237729077,0.288439125522,0.0918797094131,0.22880430978,-0.00742214232388,0.144602079869,-0.0608027944064,0.16495850956,0.0657172419323,0.245227941788,0.0629255985304,0.172255000311,0.144048796241,0.245580320453,-0.0032128592368,0.0369403106039,0.117626522391,0.172961342782,0.119902234638,-0.0250071481757,0.00247295282202,0.171426394734,0.240430589996,0.130327819601,0.0465137790565,0.12725564737,0.0912858248965,0.332888472137,0.125649022512,0.189995509075,0.192419380203,0.290815144794,0.289122786799,0.0447753982084,0.122002925742,0.113016214926,0.14549057262,0.112369711089,0.29446300419,0.083610588433,0.214756888628,0.206767118289,0.127149701304,0.0882218393966,0.199726913771,0.750314883475,0.143238577181,0.244085708541,0.255053444388,0.0464650115357,0.195392346597,0.245828076054,0.0822084352439,0.0427926566687,0.276262467461,0.0380587587979,0.0695724144883,0.324007661948,0.0799061010135,0.363789081164,0.190455614684,0.188494991153,0.291761122479,0.17332546082,0.0568525682034,0.136959300534,0.019002747856,-0.0251920961848,0.0978871071493,0.235636323167,0.0868315310027
ARNC,0.0965299174637,0.304072145024,0.268640397851,0.298417417147,0.288744040383,0.0634177745088,0.147854337839,0.184828227873,0.313344084602,0.269193258233,0.33408306683,0.122427192404,0.0797634941468,0.310740187897,0.0479067424514,0.103179931806,0.251833593684,0.144153173881,0.160712216016,0.249136233264,0.213858047362,0.0871992677459,0.466370345523,0.0265300445614,0.206399339718,0.221456055575,0.127122235547,0.285341463232,0.148506106057,0.449529716105,0.197221635509,0.204624324957,0.350642431637,0.0544051069029,0.360537491507,0.219284441399,0.361293077022,0.0819777741751,0.345104506956,0.128154515966,0.0767192452328,1.0,0.0798103440553,0.26245184768,0.254319603078,0.145055068002,0.28886298314,0.129858682877,0.125866001772,0.136040009757,0.291283503045,0.208704901406,0.417059533015,0.100489205773,0.234017664704,0.125430693875,0.331560950957,0.063469233356,0.225759209604,0.0803082880481,0.374345303005,0.232997236848,0.318650880238,0.0699456258648,0.109231634665,0.254735945758,-0.0797997055332,0.251634510362,0.190565033299,0.23642344747,0.274232186148,0.462657476277,0.311980380314,0.294399341315,0.200787643794,0.212455804297,0.243612956866,0.164866337171,0.125108083778,0.0588253063233,0.392984766209,0.252459096807,0.0579800244126,0.135124000598,0.0657599279598,0.371244513835,0.140024819564,0.175420587406,0.222541604989,0.239282195486,0.307280722897,0.193845176399,0.184624180322,0.21727639209,0.186885843453,0.154412385373,0.243397584353,0.025175748102,0.206136564707,0.357324304934,0.155282993661,0.165327811567,0.148634999601,0.0152756626487,0.194145983714,0.00967416324319,0.288863878645,0.286468343742,0.381130942642,0.251083025781,0.221522981493,0.0693117039991,0.187818846845,0.265335911764,0.153469964932,0.117266792449,0.319841780752,0.109029831673,0.333640574545,0.33196931772
