,SPY,HSBC,GOOGL,INTC,LPX,RTN,LMT,MASI,THO,FB,AOS,T,BP,MRK,JNJ,EVR,CELG,MSFT,LRCX
SPY,1.0,0.458155453267,0.586598576204,0.509267795533,0.45498309234,0.437105917121,0.475670715446,0.371897635318,0.430766041697,0.626241139813,0.642026104201,0.340645704954,0.326336011534,0.342701321733,0.393806439139,0.551791049186,0.505486045624,0.677189065893,0.57025343942
HSBC,0.458155453267,1.0,0.0734461913268,0.119761448719,0.199417561798,0.0741345546425,0.113038290852,-0.0662225568033,0.219952540385,0.105613725329,0.294748837448,0.141459312875,0.27157325493,-0.0218273796175,0.160078480832,0.3890723513,0.195327520335,0.173766755791,0.138050189683
GOOGL,0.586598576204,0.0734461913268,1.0,0.295852401771,0.190013659631,0.310821743867,0.291653137194,0.32550372578,0.135060833245,0.738485360181,0.390437306393,-0.0156251583311,0.0200523545295,0.118453206358,0.238027314855,0.116531411167,0.407350799532,0.668196835598,0.572357686859
INTC,0.509267795533,0.119761448719,0.295852401771,1.0,0.155423122247,0.363087313828,0.358128210431,0.260427011697,0.146542117019,0.43867478198,0.365868681895,0.170455860486,0.241099414816,0.20682827385,0.149420132329,0.170735608832,0.231139071786,0.444614388365,0.355920704363
LPX,0.45498309234,0.199417561798,0.190013659631,0.155423122247,1.0,0.0867148331973,0.129070879187,0.147255568399,0.289861961377,0.243994597438,0.296607842898,0.0832180517523,0.10026208571,0.182261403952,0.188097346463,0.382745765411,0.413646536023,0.264939702633,0.361389906465
RTN,0.437105917121,0.0741345546425,0.310821743867,0.363087313828,0.0867148331973,1.0,0.755133225342,0.173906408181,0.0214606027075,0.267331741709,0.423472268118,0.12081845661,0.0995416286467,0.139600300957,0.236380847933,0.156541846272,0.188768840969,0.301657597919,0.21033102384
LMT,0.475670715446,0.113038290852,0.291653137194,0.358128210431,0.129070879187,0.755133225342,1.0,0.209722672085,0.0251788129166,0.238632980001,0.39934155211,0.152229513383,0.0652531677963,0.0988205589852,0.232320110378,0.178757157572,0.242812663991,0.33215529732,0.259191025988
MASI,0.371897635318,-0.0662225568033,0.32550372578,0.260427011697,0.147255568399,0.173906408181,0.209722672085,1.0,0.177353332899,0.409928490316,0.224420797107,0.0545316001953,0.0839075326459,0.105040359572,0.0659903093531,0.108004606983,0.185273151844,0.3753371504,0.342877785625
THO,0.430766041697,0.219952540385,0.135060833245,0.146542117019,0.289861961377,0.0214606027075,0.0251788129166,0.177353332899,1.0,0.230191972542,0.213908573577,0.161969778277,0.195029065211,0.194953883215,0.0806417404711,0.361561235011,0.25625346517,0.351411858325,0.324163190405
FB,0.626241139813,0.105613725329,0.738485360181,0.43867478198,0.243994597438,0.267331741709,0.238632980001,0.409928490316,0.230191972542,1.0,0.325358527987,0.157678357707,0.0684627390007,0.217246579023,0.191135558246,0.223576803248,0.34529251094,0.638052061917,0.596414167677
AOS,0.642026104201,0.294748837448,0.390437306393,0.365868681895,0.296607842898,0.423472268118,0.39934155211,0.224420797107,0.213908573577,0.325358527987,1.0,0.0426708656965,0.129819000145,0.136660702074,0.277325545054,0.195050006818,0.289415179951,0.486463560897,0.384036532348
T,0.340645704954,0.141459312875,-0.0156251583311,0.170455860486,0.0832180517523,0.12081845661,0.152229513383,0.0545316001953,0.161969778277,0.157678357707,0.0426708656965,1.0,0.214799718119,0.257918620927,0.0999662861799,0.280989597725,0.071943151771,0.0536637208252,0.123377102115
BP,0.326336011534,0.27157325493,0.0200523545295,0.241099414816,0.10026208571,0.0995416286467,0.0652531677963,0.0839075326459,0.195029065211,0.0684627390007,0.129819000145,0.214799718119,1.0,0.17743348913,0.157717145467,0.270682439288,-0.00327306541035,0.119917432504,0.0247046812298
MRK,0.342701321733,-0.0218273796175,0.118453206358,0.20682827385,0.182261403952,0.139600300957,0.0988205589852,0.105040359572,0.194953883215,0.217246579023,0.136660702074,0.257918620927,0.17743348913,1.0,0.395527613462,0.14709445611,0.281955917616,0.113879014513,0.0518634837783
JNJ,0.393806439139,0.160078480832,0.238027314855,0.149420132329,0.188097346463,0.236380847933,0.232320110378,0.0659903093531,0.0806417404711,0.191135558246,0.277325545054,0.0999662861799,0.157717145467,0.395527613462,1.0,0.159415640124,0.356216156493,0.248505000029,0.1726643109
EVR,0.551791049186,0.3890723513,0.116531411167,0.170735608832,0.382745765411,0.156541846272,0.178757157572,0.108004606983,0.361561235011,0.223576803248,0.195050006818,0.280989597725,0.270682439288,0.14709445611,0.159415640124,1.0,0.237557410243,0.222689795019,0.296193926894
CELG,0.505486045624,0.195327520335,0.407350799532,0.231139071786,0.413646536023,0.188768840969,0.242812663991,0.185273151844,0.25625346517,0.34529251094,0.289415179951,0.071943151771,-0.00327306541035,0.281955917616,0.356216156493,0.237557410243,1.0,0.396546914885,0.385335733641
MSFT,0.677189065893,0.173766755791,0.668196835598,0.444614388365,0.264939702633,0.301657597919,0.33215529732,0.3753371504,0.351411858325,0.638052061917,0.486463560897,0.0536637208252,0.119917432504,0.113879014513,0.248505000029,0.222689795019,0.396546914885,1.0,0.603092381268
LRCX,0.57025343942,0.138050189683,0.572357686859,0.355920704363,0.361389906465,0.21033102384,0.259191025988,0.342877785625,0.324163190405,0.596414167677,0.384036532348,0.123377102115,0.0247046812298,0.0518634837783,0.1726643109,0.296193926894,0.385335733641,0.603092381268,1.0
