,a,portfolioreturn,portfoliostandarddeviation,s,returnoverrisk
404,0.029,0.00518370256564,0.000651956937002,0.0195,7.95098920102
405,0.018,0.000715944079449,0.000939037005907,0.0335,0.762423711681
406,0.029,0.00565135296291,0.00056028512831,0.0155,10.0865660667
407,0.016,0.00101960825728,0.000750797146936,0.0265,1.35803427256
408,0.0135,0.00136996032973,0.000522728725998,0.018,2.62078638804
409,0.0225,0.00251709241486,0.000820827474586,0.028,3.06653041327
410,0.028,0.00276345746953,0.00110102011728,0.038,2.50990642784
411,0.0265,0.00401419084695,0.000743894277158,0.024,5.39618460607
412,0.038,0.00773378584259,0.000672422714183,0.0175,11.5013750718
413,0.0145,-0.000594017048624,0.00101457021738,0.037,-0.585486384725
414,0.0105,-0.00250030957832,0.00119459008989,0.0445,-2.09302722288
415,0.021,0.000318904112366,0.00120904384523,0.0435,0.263765547978
416,0.0405,0.00796799676673,0.000768064057503,0.021,10.3741305024
417,0.0165,0.00255124045346,0.000452371082692,0.0145,5.63970720293
418,0.02,0.00134758069617,0.000922542856132,0.0325,1.46072422242
419,0.0485,0.0082147475469,0.00118219613181,0.0365,6.94871800528
420,0.0215,0.00161671110991,0.000955090577526,0.0335,1.69273066655
421,0.0475,0.0073728225416,0.00129638361587,0.0415,5.6872228647
422,0.024,0.0046568244177,0.000467544222747,0.013,9.96017957476
423,0.0245,0.00250570973533,0.000944448308451,0.0325,2.65309357104
424,0.028,0.00188661297464,0.00129155999858,0.0455,1.46072422242
425,0.022,0.00449283819825,0.00038646657144,0.01,11.6254251474
426,0.0385,0.0063426030558,0.000974942898894,0.0305,6.50561490626
427,0.0215,0.00307811860139,0.00064101474935,0.021,4.80194660812
428,0.016,-0.000617168133187,0.00111105202804,0.0405,-0.555480857432
429,0.0415,0.00577019418973,0.00127344385499,0.042,4.53117282486
430,0.0235,0.00213143512731,0.000964752942703,0.0335,2.20930668668
431,0.0425,0.00848272078413,0.000783103666341,0.021,10.8321811642
432,0.041,0.00862278446802,0.000675102298991,0.0165,12.7725597749
433,0.046,0.00610993503366,0.00147210522034,0.049,4.15047440172
434,0.0355,0.00434293473684,0.00121542546103,0.041,3.57318064832
435,0.0445,0.00882207590256,0.0008312166304,0.0225,10.6134497072
436,0.0215,0.00261046820412,0.000740328457835,0.025,3.52609463609
437,0.0345,0.0063069121152,0.000747691350243,0.022,8.43518132602
438,0.032,0.00648189528868,0.000571935329088,0.015,11.3332661212
439,0.0245,0.00180423413942,0.00109665184025,0.0385,1.64522054603
440,0.023,0.00124282222739,0.0011279995036,0.04,1.10179323964
441,0.0315,0.0052425445908,0.000786781767887,0.0245,6.66327666041
442,0.0305,0.00556974557869,0.000662178644262,0.0195,8.41124313953
443,0.0265,0.00237741445648,0.00109357687033,0.038,2.17398019379
444,0.023,0.000950540729088,0.00119204340405,0.0425,0.797404461837
445,0.0455,0.00983936980683,0.000702207094061,0.016,14.0120626665
446,0.015,0.00122989664585,0.00064415436415,0.0225,1.90931974431
447,0.018,0.00130050707604,0.000811163479175,0.0285,1.60326137632
448,0.0115,-0.00165838457303,0.0010680413564,0.0395,-1.55273441716
449,0.045,0.00731398051644,0.00115999951016,0.0365,6.30515828013
450,0.03,0.00292744368898,0.00118688783431,0.041,2.46648723187
451,0.031,0.00441238799053,0.000929695180849,0.0305,4.74605879585
452,0.0445,0.00999120189575,0.000626431561962,0.0125,15.9493909669
453,0.0105,0.000948612101586,0.000431868880543,0.015,2.19652803044
454,0.0125,-0.0018686729616,0.00117560327794,0.0435,-1.58954385095
455,0.019,-0.000663470302314,0.00130401880348,0.0475,-0.508788907448
456,0.0245,0.00390866092716,0.000646707243693,0.0205,6.04394177625
457,0.0185,0.0014291880804,0.000813533253736,0.0285,1.75676663963
458,0.032,0.00554659449413,0.000754298662203,0.023,7.35331344474
459,0.018,-0.000920832311016,0.0013000676609,0.0475,-0.708295682377
460,0.0345,0.00583926171792,0.000841803615383,0.026,6.93660802973
461,0.017,0.00267992145781,0.000455406968002,0.0145,5.88467381069
462,0.015,-0.000640704943251,0.00105535400721,0.0385,-0.607099550361
463,0.023,0.00188584152364,0.000987703358363,0.0345,1.90931974431
464,0.0265,0.0046572101432,0.000611743090211,0.0185,7.61301634252
465,0.018,0.0013589633757,0.000798426315594,0.028,1.70205233615
466,0.023,0.00264577341921,0.000823440968049,0.028,3.21306993686
467,0.018,0.00217735157094,0.000621554895943,0.021,3.50307202975
468,0.045,0.00632022342223,0.00136745489876,0.045,4.62188802567
469,0.0325,0.0052076251012,0.000853190247525,0.027,6.10370912737
470,0.0125,-0.000173440271476,0.000799771307645,0.029,-0.216862332792
471,0.0215,-0.000136977879878,0.00133999219578,0.0485,-0.102222893768
472,0.0455,0.00820259341637,0.00100900122013,0.03,8.12941872883
473,0.013,-0.00197381715589,0.00122938494176,0.0455,-1.60553223716
474,0.038,0.00457714566098,0.00131634126104,0.0445,3.47717252087
475,0.0325,0.00339547981176,0.00123739282964,0.0425,2.74405971202
476,0.0465,0.0102721007145,0.000681534057667,0.0145,15.0720284613
477,0.044,0.00845956969957,0.000872158018374,0.0245,9.69958370083
478,0.033,0.00399181121338,0.00113951730923,0.0385,3.50307202975
479,0.0365,0.00699700503158,0.000727471758628,0.0205,9.61824971016
480,0.0185,-0.000441413508708,0.00122446817382,0.0445,-0.360494064399
481,0.032,0.00455283739991,0.000960082751819,0.0315,4.74213018752
482,0.012,0.0016853929126,0.00036465463967,0.012,4.62188802567
483,0.01,-0.00140140828983,0.000919693563606,0.034,-1.52377742466
484,0.044,0.00758272520468,0.00104604251801,0.032,7.24896462061
485,0.0135,0.00101922253178,0.000598819736695,0.021,1.70205233615
486,0.0155,0.00176777174782,0.000558201709604,0.019,3.16690493312
487,0.0355,0.00504441033275,0.00106643939188,0.035,4.73014253895
488,0.0295,0.00326641308191,0.00108345906924,0.037,3.01480062759
489,0.0255,0.00422447923552,0.000640911960975,0.02,6.59135652437
490,0.0255,0.00533514892905,0.00042483200848,0.0105,12.5582555517
491,0.0465,0.00933679991996,0.00084637978677,0.0225,11.0314542785
492,0.0485,0.00698716525405,0.00143685274593,0.047,4.8628262526
493,0.043,0.00983898408133,0.000577058797463,0.0105,17.0502280263
494,0.038,0.00451868936132,0.00132885788526,0.045,3.40043085979
495,0.041,0.00757057107415,0.000873645194288,0.0255,8.66549844679
496,0.0295,0.00443553907509,0.000835023910922,0.027,5.31187073457
497,0.0205,0.000599417205631,0.00111688274209,0.04,0.536687678164
498,0.0345,0.00338409713223,0.00136112827918,0.047,2.4862440844
499,0.021,0.00125420490692,0.00100378344805,0.0355,1.24947757343
500,0.02,0.00158140589481,0.000871586721607,0.0305,1.814398792
501,0.0265,0.0049494916415,0.000553590433096,0.016,8.94071021751
502,0.0135,-0.000442184959709,0.000920075522871,0.0335,-0.480596373578
503,0.012,0.000808548417703,0.000553525713679,0.0195,1.46072422242
504,0.0185,-3.22194110918e-05,0.00113412164292,0.041,-0.0284091316772
505,0.0475,0.00696362844399,0.00138189597674,0.045,5.03918425209
506,0.0165,0.000972920362651,0.000791425605033,0.028,1.22932636557
507,0.038,0.00457714566098,0.00131634126104,0.0445,3.47717252087
508,0.031,0.003301718297,0.00116670924946,0.04,2.82994096303
509,0.012,-0.00117896577072,0.000991981370918,0.0365,-1.18849587833
510,0.0385,0.00645951565511,0.000950990876536,0.0295,6.79240549461
511,0.049,0.00723275885772,0.00141520665915,0.046,5.11074394044
512,0.0285,0.00324287627184,0.00102799084043,0.035,3.15457701013
513,0.044,0.00612131771319,0.00134941316167,0.0445,4.53628131624
514,0.0355,0.00381682803991,0.00132835055283,0.0455,2.87335901791
515,0.0115,-0.0024183164686,0.0012370853048,0.046,-1.95485021059
516,0.0355,0.0044013910365,0.00120293379816,0.0405,3.65888051631
517,0.016,-0.00032488663489,0.00104643171315,0.038,-0.310470937385
518,0.047,0.00642575334202,0.00146530545804,0.0485,4.38526541124
519,0.0445,0.00806214400699,0.000978888726028,0.029,8.23601681439
520,0.0315,0.00401496229795,0.00104402864184,0.035,3.84564382341
521,0.023,0.000424434032153,0.00130764705008,0.047,0.324578434315
522,0.0295,0.00221419968803,0.00131136146973,0.046,1.68847395562
523,0.044,0.0101548023897,0.000577709853859,0.01,17.5776859644
524,0.034,0.00442454212106,0.00110752524599,0.037,3.99498082513
525,0.0375,0.00643597884505,0.000896904922797,0.0275,7.17576487927
526,0.0205,0.00340531958929,0.000513363245038,0.016,6.63335293713
527,0.0445,0.00911435740086,0.00077684283362,0.02,11.7325628897
528,0.0455,0.0071503800225,0.00122351961699,0.039,5.84410737941
529,0.0295,0.00642305326352,0.000447890389689,0.01,14.3406811385
530,0.0135,-0.00038372866005,0.000907150243025,0.033,-0.42300452764
531,0.014,0.00196629173136,0.000425430412948,0.014,4.62188802567
532,0.0485,0.00833166014622,0.00115841476449,0.0355,7.19229450593
533,0.0105,-0.00279259107662,0.00125969527922,0.047,-2.21687825833
534,0.033,0.00533630610555,0.000856289610115,0.027,6.23189402571
535,0.027,0.00379213405334,0.000820472939257,0.027,4.62188802567
536,0.0445,0.0087636196029,0.000842278551632,0.023,10.4046572074
537,0.0115,-0.00019697708154,0.000744051935532,0.027,-0.264735661764
538,0.037,0.00771024903253,0.000621966727928,0.0155,12.396561884
539,0.034,0.00319695982821,0.00137128677269,0.0475,2.33135759193
540,0.042,0.00560659369579,0.00133816086668,0.0445,4.18977556091
541,0.019,0.00261008247862,0.000589724847455,0.0195,4.42593268688
542,0.0225,0.000704947125418,0.00121550856975,0.0435,0.579960637847
543,0.048,0.0104243185289,0.000733277243743,0.0165,14.2160671395
544,0.015,-0.000874530141889,0.00110712340207,0.0405,-0.789912073263
545,0.0125,-0.000114983971816,0.000786865870258,0.0285,-0.14612906235
546,0.047,0.00981621872227,0.000786099270145,0.0195,12.4872507775
547,0.039,0.00448376987172,0.00139681502432,0.0475,3.2099954494
548,0.0425,0.00602755619844,0.00127915315252,0.042,4.71214583381
549,0.0325,0.00649366369371,0.000597553846748,0.016,10.8670770493
550,0.036,0.00756979962314,0.000593025833046,0.0145,12.7647046744
551,0.048,0.00738459094664,0.00132373431545,0.0425,5.57860505728
552,0.039,0.00547752696594,0.00118512757893,0.039,4.62188802567
553,0.0455,0.0068580985242,0.00128439671776,0.0415,5.3395484661
554,0.035,0.00345432183692,0.00137627514659,0.0475,2.50990642784
555,0.0425,0.00930110897937,0.000637311801623,0.014,14.5942832938
556,0.023,0.00428254980968,0.000483073793733,0.014,8.86520830821
557,0.018,-0.000745463412038,0.00126125058834,0.046,-0.591050992508
558,0.042,0.00654189449034,0.00114154241728,0.0365,5.73075024746
559,0.0105,-0.00162346508343,0.000999462831336,0.037,-1.6243376267
560,0.047,0.00730259783691,0.00128120189155,0.041,5.69980257216
561,0.02,0.00263361928868,0.000644904978188,0.0215,4.08373229818
562,0.01,-0.00303818468029,0.00128407206653,0.048,-2.36605464714
563,0.0255,0.00457521703348,0.000569845345848,0.017,8.02887496899
564,0.034,0.00535984291562,0.000910813936005,0.029,5.88467381069
565,0.031,0.00406165019257,0.0010039517945,0.0335,4.04566256548
566,0.024,0.00272776652894,0.000866337332922,0.0295,3.14861939487
567,0.04,0.00894998545591,0.000567956963207,0.0115,15.7582106316
568,0.033,0.00358261711577,0.00122735738522,0.042,2.9189681497
569,0.048,0.0096059303337,0.000879676270978,0.0235,10.9198470513
570,0.0165,0.000563726265034,0.000881100937508,0.0315,0.63979759984
571,0.0155,-0.000102829841284,0.000966940852116,0.035,-0.10634553402
572,0.035,0.00783854431138,0.000495805391865,0.01,15.8097197812
573,0.046,0.00809744922208,0.00105922823776,0.032,7.64466895183
574,0.0345,0.00554698021963,0.000901792557156,0.0285,6.15106010314
575,0.0285,0.00312596367252,0.00105312679438,0.036,2.96826905289
576,0.028,0.00551090355353,0.000530596234995,0.0145,10.3862469992
577,0.0455,0.00679964222454,0.00129662433876,0.042,5.24411120573
578,0.0285,0.00160609988138,0.00138327919263,0.049,1.16108150107
579,0.0285,0.00230757547729,0.00123024868995,0.043,1.87569838207
580,0.0385,0.00599186525784,0.00104742645571,0.0335,5.72055940078
581,0.034,0.00512601771698,0.000959500424528,0.031,5.34238191661
582,0.016,-0.000558711833528,0.00109812109767,0.04,-0.508788907448
583,0.0205,0.00305458179133,0.000586076244533,0.019,5.21191879012
584,0.0275,0.00433000915531,0.000737757445769,0.0235,5.86915005757
585,0.028,0.00153587517668,0.00136821089687,0.0485,1.12254271633
586,0.0405,0.00732497747048,0.00089338387603,0.0265,8.19913775815
587,0.042,0.00648343819068,0.00115370241978,0.037,5.61967980607
588,0.023,0.00299651121717,0.000748476739995,0.025,4.00347940965
589,0.014,-0.00107343585093,0.00109031562903,0.04,-0.98451844801
590,0.0235,0.000670027635823,0.00128408914569,0.046,0.521792149766
591,0.025,0.00123143954785,0.00125224223857,0.0445,0.983387646514
592,0.043,0.0068577127987,0.00113553078692,0.036,6.03921344774
593,0.033,0.00358261711577,0.00122735738522,0.042,2.9189681497
594,0.025,0.00234210924138,0.00101016097071,0.035,2.31855051749
595,0.029,0.00354692617517,0.000993058796879,0.0335,3.57171819666
596,0.0175,0.00128873867101,0.000783322743036,0.0275,1.64522054603
597,0.042,0.00893860277638,0.000672995309077,0.016,13.2818203275
598,0.036,0.00499772243813,0.00110631157846,0.0365,4.51746373754
599,0.0305,0.00288075579435,0.00122733246703,0.0425,2.34716824637
600,0.046,0.00622684763298,0.00144730240603,0.048,4.30238187061
601,0.0485,0.0111960188295,0.000636409709046,0.011,17.5924701814
602,0.022,0.00367445000302,0.000546838945195,0.017,6.71943729558
603,0.015,0.000996071447214,0.000695096879492,0.0245,1.43299657444
604,0.046,0.00903275001663,0.000875660049217,0.024,10.3153615661
605,0.0165,0.000563726265034,0.000881100937508,0.0315,0.63979759984
606,0.01,-0.00321355357927,0.00132316359221,0.0495,-2.4286895424
607,0.021,0.00166339900453,0.000914530095749,0.032,1.81885649501
608,0.015,0.00041150845062,0.000823185291256,0.0295,0.499897720465
609,0.0185,0.00324133336984,0.000429066665101,0.013,7.55438171612
610,0.0245,0.00203805933806,0.0010457654501,0.0365,1.94886849424
611,0.024,0.00179246573439,0.00106881280613,0.0375,1.67706236687
612,0.042,0.00624961299204,0.00120253317869,0.039,5.19703996761
613,0.03,0.00362891928489,0.00103592482657,0.035,3.50307202975
614,0.014,-0.000196591356039,0.000896260192115,0.0325,-0.219346298953
615,0.0205,0.0035222321886,0.000489516911008,0.015,7.19532279559
616,0.0435,0.00540807371224,0.00147085245178,0.0495,3.67682951863
617,0.028,0.00188661297464,0.00129155999858,0.0455,1.46072422242
618,0.0305,0.00539437667971,0.000697201855421,0.021,7.73718061386
619,0.0355,0.00463521623514,0.00115309516047,0.0385,4.01980373697
620,0.043,0.00978052778167,0.000585841572915,0.011,16.6948339515
621,0.0475,0.0103540938242,0.000719183429935,0.016,14.3970138817
622,0.0435,0.00833088869522,0.000868535322353,0.0245,9.59188242644
623,0.0255,0.00188622724914,0.00113959351015,0.04,1.65517549226
624,0.024,0.00150018423609,0.00113258064406,0.04,1.32457167086
625,0.048,0.00989821183199,0.000825718102067,0.021,11.9873983714
626,0.0485,0.00675334005541,0.00148615801931,0.049,4.54416015502
627,0.0105,-0.00308487257492,0.00132482414366,0.0495,-2.32851476151
628,0.047,0.00665957854066,0.00141589794233,0.0465,4.70343118779
629,0.016,-3.26051365923e-05,0.000981907405551,0.0355,-0.0332059177963
630,0.0295,0.0060138591659,0.000520170710254,0.0135,11.5613183275
631,0.036,0.00640067362995,0.000816192359974,0.0245,7.84211411898
632,0.01,0.00111221259553,0.000366208786424,0.0125,3.0370997004
633,0.0395,0.00461245087608,0.00139944714762,0.0475,3.29590930527
634,0.0325,0.00509071250188,0.000877409205563,0.028,5.80198209638
635,0.0405,0.0068573270732,0.000987686096292,0.0305,6.94282029376
636,0.0145,-0.00158777414283,0.00123486807509,0.0455,-1.28578442901
637,0.0335,0.00710176350037,0.000541666576073,0.013,13.1109501935
638,0.043,0.00592241200415,0.00133138553945,0.044,4.44830729241
639,0.0225,0.000295753027802,0.00130551745398,0.047,0.226540845471
640,0.038,0.00633083465076,0.000947803404144,0.0295,6.67948081119
641,0.028,0.00428332126068,0.000777254730284,0.025,5.51083331345
642,0.035,0.00754626281308,0.000543994144001,0.0125,13.8719559692
643,0.041,0.00599225098334,0.00119667021767,0.039,5.0074372161
644,0.0185,-0.000733695007006,0.00128909963333,0.047,-0.569153064694
645,0.0145,-0.000477104449305,0.00098870805719,0.036,-0.482553414868
646,0.0235,0.000903852834461,0.00123273504555,0.044,0.733209328089
647,0.0155,-0.00121349953481,0.00121268994297,0.0445,-1.00066760003
648,0.0355,0.00405065323854,0.00127805702341,0.0435,3.16938381023
649,0.0345,0.00770986330703,0.000491370939153,0.01,15.6905154389
650,0.0455,0.0100147387058,0.000672852589263,0.0145,14.8840011402
651,0.0265,0.00366345304899,0.000817629614572,0.027,4.48057773801
652,0.0215,0.00325348750037,0.000604228025808,0.0195,5.38453590599
653,0.0135,-0.00120211685528,0.00108841682921,0.04,-1.10446367882
654,0.0415,0.00851764027373,0.000721227203595,0.0185,11.8099265131
655,0.041,0.00797976517176,0.000794055181568,0.022,10.0493836663
656,0.0175,0.00234095206488,0.000556533218788,0.0185,4.20631147585
657,0.0435,0.00657719970543,0.00122364389633,0.0395,5.37509297041
658,0.021,0.0027156123984,0.000687718485486,0.023,3.9487267766
659,0.047,0.00987467502193,0.000775670301365,0.019,12.7305054796
660,0.029,0.00512524626598,0.0006636837491,0.02,7.72242242322
661,0.036,0.00552382913506,0.000995845762125,0.032,5.54687216149
662,0.027,0.00542891044381,0.000490038952825,0.013,11.0785283752
663,0.0135,0.000142378036886,0.000791035465005,0.0285,0.179989448241
664,0.047,0.00771179193453,0.00119658498529,0.0375,6.44483428199
665,0.036,0.00540691653574,0.001020255471,0.033,5.29957122448
666,0.022,0.00104391651834,0.00111068222531,0.0395,0.939887660533
667,0.0445,0.00683456171414,0.00122962246611,0.0395,5.55826028112
668,0.024,0.0046568244177,0.000467544222747,0.013,9.96017957476
669,0.011,-0.0019039781767,0.0010922454712,0.0405,-1.74317790909
670,0.0305,0.00504363888175,0.000768461760553,0.024,6.56329194328
671,0.0365,0.00471720934486,0.00119591277642,0.04,3.94444263651
672,0.0235,0.00294982332254,0.000788574410413,0.0265,3.74070383668
673,0.018,0.00340493386379,0.00036761235298,0.0105,9.26229446913
674,0.0245,0.00420094242546,0.000586769245612,0.018,7.15944548367
675,0.039,0.00553598326559,0.00117279620664,0.0385,4.72032842045
676,0.0395,0.00788600365701,0.00072743858841,0.0195,10.8407826896
677,0.0205,-0.000335883588921,0.00132298529283,0.048,-0.253883086034
678,0.0415,0.00536100009212,0.00136024784757,0.0455,3.94119358593
679,0.035,0.00409734113317,0.00123779500456,0.042,3.31019362502
680,0.032,0.00706645828527,0.000469423334172,0.01,15.0534874832
681,0.028,0.00422486496102,0.000789458111921,0.0255,5.35160117709
682,0.0245,0.00461013652307,0.000505114405006,0.0145,9.12691556088
683,0.011,0.000375817510023,0.000587400625005,0.021,0.63979759984
684,0.0215,0.000856779214333,0.00112127125517,0.04,0.764114134187
685,0.0455,0.00831950601569,0.00098574974851,0.029,8.43977493097
686,0.0455,0.00890406901228,0.000871948583721,0.024,10.2116904351
687,0.0345,0.00724221290975,0.000570480842548,0.014,12.6949274535
688,0.0245,0.00396711722682,0.00063463424792,0.02,6.25102921852
689,0.0205,0.00340531958929,0.000513363245038,0.016,6.63335293713
690,0.013,0.0013581919247,0.000494957131856,0.017,2.74405971202
691,0.032,0.00390981810366,0.00109665097596,0.037,3.56523469123
692,0.0455,0.00662427332556,0.00133340299312,0.0435,4.96794544465
693,0.036,0.00505617873779,0.00109396391901,0.036,4.62188802567
694,0.0295,0.00291567528395,0.00115910062478,0.04,2.51546347368
695,0.032,0.00274069211047,0.0013487919274,0.047,2.03196064181
696,0.0375,0.00409772685867,0.00138900403598,0.0475,2.95011875597
697,0.042,0.00806175828148,0.000835079253193,0.0235,9.65388404832
698,0.0185,0.00318287707018,0.000440891200077,0.0135,7.21918938193
699,0.0435,0.00844780129454,0.000846022980902,0.0235,9.98530948359
700,0.0325,0.00625983849507,0.00064202997569,0.018,9.75007200924
701,0.041,0.00721983327619,0.000943583076213,0.0285,7.65150780911
702,0.0245,0.00496087432103,0.000438226349054,0.0115,11.3203469662
703,0.0325,0.00719513928962,0.000473781510705,0.01,15.1866189943
704,0.049,0.00980483604274,0.000898230915466,0.024,10.9157187466
705,0.044,0.00886876379719,0.000794549324788,0.021,11.1620053287
706,0.0135,-0.00166976725256,0.00119223110076,0.044,-1.40053992175
707,0.0175,-5.57562211558e-05,0.00107839378592,0.039,-0.0517030252618
708,0.0195,0.00203728788705,0.000742435697783,0.0255,2.74405971202
709,0.0305,0.00457598848448,0.000865402048282,0.028,5.28770239631
710,0.021,0.00131266120658,0.000991008063554,0.035,1.32457167086
711,0.0445,0.00835442550528,0.000921185418606,0.0265,9.06921162291
712,0.029,0.00325464467687,0.0010557214305,0.036,3.08286313305
713,0.0415,0.00775770837816,0.000865645300828,0.025,8.96176340441
714,0.036,0.00686832402723,0.000723862446607,0.0205,9.48843811337
715,0.0255,0.00182777094948,0.00115233410185,0.0405,1.58614671434
716,0.033,0.00282268522019,0.00139173512682,0.0485,2.02817703297
717,0.049,0.00863571004955,0.00112626201471,0.034,7.66758528365
718,0.0425,0.00959339047766,0.000590282635503,0.0115,16.2521983549
719,0.0255,0.00334763474063,0.00082442818985,0.0275,4.0605534622
720,0.0245,0.00104430224384,0.00126281713813,0.045,0.826962362411
721,0.011,-0.00155324037874,0.00101426124781,0.0375,-1.53140069395
722,0.04,0.00889152915625,0.000577296847237,0.012,15.402005396
723,0.013,-0.00168153565759,0.00116442718498,0.043,-1.44408828588
724,0.0495,0.0101673422457,0.000858843848882,0.022,11.8384060839
725,0.036,0.00710214922587,0.000679027816547,0.0185,10.4592905516
726,0.025,0.000705332850919,0.00136769246535,0.049,0.515710124013
727,0.0475,0.0100033560263,0.000779728901858,0.019,12.829274383
728,0.0355,0.00720729342016,0.000631449386419,0.0165,11.4138893396
729,0.0305,0.0025300179964,0.00130342697635,0.0455,1.94105081628
730,0.011,0.00107729310594,0.000434349352559,0.015,2.48024568148
731,0.027,0.00349985255504,0.00088243205645,0.0295,3.96614394215
732,0.032,0.006598807888,0.000550478734711,0.014,11.9873983714
733,0.0175,-0.000114212520815,0.00109129129697,0.0395,-0.104658143185
734,0.035,0.00544183602534,0.000953310678171,0.0305,5.70835526125
735,0.0475,0.0073728225416,0.00129638361587,0.0415,5.6872228647
736,0.0165,0.00184976485754,0.000601102380429,0.0205,3.07728752666
737,0.014,0.00114790353613,0.000601210739873,0.021,1.90931974431
738,0.034,0.00337232872719,0.00133334238881,0.046,2.52922936786
739,0.013,-0.000161671866444,0.000827631828181,0.03,-0.195342736877
740,0.027,0.00122005686832,0.00137650442876,0.049,0.886344310148
741,0.018,0.000482118880812,0.000990392414947,0.0355,0.486795812988
742,0.039,0.00559443956525,0.00116048098233,0.038,4.82079383502
743,0.0205,0.00141780540086,0.000937634665082,0.033,1.51210855748
744,0.0215,0.00149979851059,0.00098057389784,0.0345,1.52951094649
745,0.0115,-0.00206757867064,0.00115903396395,0.043,-1.78388100345
746,0.012,0.00191921811123,0.000315767696317,0.01,6.07794316397
747,0.02,0.000236911002642,0.00116618174928,0.042,0.203151012085
748,0.0265,0.00401419084695,0.000743894277158,0.024,5.39618460607
749,0.0355,0.00375837174025,0.00134094763521,0.046,2.80277293576
750,0.0135,0.000960766232118,0.000611558651275,0.0215,1.57101241249
751,0.032,0.0035590803057,0.00117186811656,0.04,3.0370997004
752,0.037,0.00636575414036,0.000881782400153,0.027,7.21918938193
753,0.0225,0.00228326721622,0.00087121454333,0.03,2.62078638804
754,0.0365,0.0071139176309,0.000704993757021,0.0195,10.0907526628
755,0.012,0.00151002401362,0.000401880174957,0.0135,3.75739861709
756,0.0455,0.00995628240615,0.000682527460869,0.015,14.5873726362
757,0.0155,0.00206005324612,0.00049576561569,0.0165,4.15529673886
758,0.014,-0.000722698052975,0.00101260185941,0.037,-0.713704054818
759,0.0405,0.00557128848069,0.0012554175086,0.0415,4.43779734034
760,0.0145,0.00104275934184,0.000654499162187,0.023,1.59321722943
761,0.0385,0.00873931134183,0.000527219993668,0.01,16.5762138136
762,0.048,0.00919673623608,0.000957604121229,0.027,9.60390210547
763,0.0375,0.0055006780505,0.00109032470821,0.0355,5.04499073447
764,0.0305,0.00650504637324,0.000486297302111,0.0115,13.3766861239
765,0.03,0.0030443562883,0.00116161939111,0.04,2.62078638804
766,0.025,0.00298512853764,0.000871612766196,0.0295,3.42483342765
767,0.0405,0.00726652117082,0.000905048490465,0.027,8.02887496899
768,0.0365,0.00606170423703,0.000914329175809,0.0285,6.6296738608
769,0.019,-0.000429645103676,0.00125232484946,0.0455,-0.343077999179
770,0.0335,0.00680948200207,0.000594354301441,0.0155,11.4569407264
771,0.048,0.0103074059296,0.000753212993754,0.0175,13.6845832654
772,0.0375,0.00509148395288,0.00117663450788,0.039,4.32715844963
773,0.038,0.00475251455996,0.00127885771248,0.043,3.71621839832
774,0.0285,0.00394435186775,0.000878404603227,0.029,4.49035883153
775,0.013,-0.000921603762017,0.000995774579352,0.0365,-0.925514449883
776,0.034,0.00360615392583,0.00128286803678,0.044,2.81100925616
777,0.0315,0.00395650599829,0.00105649448869,0.0355,3.74493766
778,0.0105,-0.000571251689561,0.000765923572856,0.028,-0.745833800924
779,0.028,0.0041079523617,0.000813945521593,0.0265,5.04696229996
780,0.0325,0.00357084871074,0.00119960989255,0.041,2.97667494485
781,0.0115,0.00120597411029,0.000436876844046,0.015,2.7604441085
782,0.0455,0.0096055446082,0.000742762538032,0.018,12.9321877671
783,0.021,0.000611185610663,0.00114475044994,0.041,0.533902922417
784,0.014,0.00138172873477,0.000550510058638,0.019,2.50990642784
785,0.0205,0.00071632980495,0.00109120028157,0.039,0.656460428989
786,0.032,0.00578041969276,0.000707321611111,0.021,8.1722650658
787,0.04,0.00713784016646,0.000901672707561,0.027,7.9162207158
788,0.032,0.00618961379038,0.000627133199531,0.0175,9.86969561651
789,0.0365,0.00553559754009,0.00102322703118,0.033,5.40994067926
790,0.0205,0.00217773729644,0.000772752781742,0.0265,2.81815523398
791,0.034,0.00687970670676,0.000609035186767,0.016,11.2960742766
792,0.031,0.00593225178168,0.000619866185367,0.0175,9.57021357467
793,0.035,0.00684478721717,0.000671587063614,0.0185,10.1919581064
794,0.0145,-6.79103516883e-05,0.00089831636272,0.0325,-0.0755973669261
795,0.034,0.00372306652515,0.00125768607417,0.043,2.9602510528
796,0.038,0.00861063033748,0.000522694583874,0.01,16.4735403869
797,0.049,0.00863571004955,0.00112626201471,0.034,7.66758528365
798,0.0405,0.00826027826503,0.000713403518359,0.0185,11.5786901136
799,0.046,0.00803899292242,0.00107101218028,0.0325,7.5059771219
800,0.0115,-0.00206757867064,0.00115903396395,0.043,-1.78388100345
801,0.0195,0.00151118119012,0.000856476234175,0.03,1.76441695615
802,0.027,0.00443515334959,0.000686377391104,0.0215,6.46168333497
803,0.0355,0.00358300284127,0.00137879160582,0.0475,2.59865437687
804,0.015,0.00222365374006,0.000431225758661,0.014,5.1565883888
805,0.0325,0.00403849910801,0.00109934320613,0.037,3.67355625203
806,0.0175,-0.000406494019113,0.00115583668502,0.042,-0.351688109904
807,0.018,-0.00115465750965,0.00135185879992,0.0495,-0.8541258227
808,0.0415,0.00501026229416,0.00143511408638,0.0485,3.4911944226
809,0.018,0.00130050707604,0.000811163479175,0.0285,1.60326137632
810,0.0195,0.000751249294545,0.00102263485125,0.0365,0.734621251783
