Date,ALGN,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,JPM,LMT,LPX,LRCX,MASI,MRK,MRO,MSFT,RTN,T,THO,WFC,WMT,WRK,XOM
2017-03-28,113.900002,51.051586,32.796745,124.43,76.425354,141.759995,840.630005,40.188343,35.073822,124.043129,87.611916,265.813873,24.059999,127.050568,93.540001,62.42614,15.114248,64.573853,150.52417,40.5415,98.420975,55.169357,69.415916,52.098743,80.296097
2017-03-29,114.230003,50.534306,33.28986,124.089996,75.979576,142.649994,849.869995,40.002335,35.04427,123.312637,87.285591,264.944702,24.299999,127.179855,93.540001,62.721809,15.729537,64.751884,150.38559,40.434193,96.855888,54.883453,69.830513,51.280693,80.472702
2017-03-30,113.959999,50.872528,33.376877,124.339996,76.970177,142.410004,849.47998,40.188343,35.221607,123.055992,88.037117,267.216431,24.459999,127.995369,93.720001,62.53455,15.729537,64.98925,151.603104,40.736595,96.487045,55.445404,70.669579,51.803062,82.121002
2017-03-31,114.709999,50.892426,33.376877,124.43,77.168304,142.050003,847.799988,39.963173,35.536877,122.947403,86.860382,264.312592,24.82,127.657227,93.260002,62.623253,15.679917,65.137604,150.949799,40.531738,95.829109,54.8736,71.15329,51.280693,80.462891
2017-04-03,116.360001,50.196087,33.260849,124.050003,75.187088,142.279999,856.75,39.70863,35.625549,123.085602,86.543961,265.379303,24.690001,127.716904,93.150002,62.554264,15.699764,64.831001,150.227219,40.551254,94.194244,54.706001,70.906502,50.492218,80.521759
2017-04-04,115.610001,49.867813,33.637936,124.769997,75.23661,141.729996,852.570007,39.649887,35.743771,123.075729,86.832375,266.248474,25.27,128.184326,93.620003,62.751373,16.017332,65.009033,149.860962,40.668308,92.170601,54.420097,71.08419,50.80761,80.816101
2017-04-05,114.800003,49.410213,33.444561,124.18,73.84977,141.850006,848.909973,39.826111,35.684662,123.194183,85.718506,263.700195,25.26,127.070457,92.970001,62.652821,15.858548,64.840889,148.42572,40.492718,90.505829,54.203205,70.728821,50.856888,80.973083
2017-04-06,115.190002,49.629066,33.579922,124.300003,75.484268,141.169998,845.099976,39.796741,35.497467,123.440971,86.00692,263.828583,25.73,128.154495,92.730003,62.327583,16.186039,65.009033,149.21759,40.078121,91.383072,54.587692,70.51165,51.123001,81.444023
2017-04-07,114.739998,49.609169,33.695946,125.580002,74.69178,140.779999,842.099976,39.718418,35.497467,123.312637,85.708557,266.910278,25.790001,128.592087,92.989998,62.21917,16.136421,64.959579,151.405136,40.068249,91.502693,54.065182,71.962746,50.344379,81.198746
2017-04-10,114.730003,50.066765,33.928001,125.919998,74.8899,141.039993,841.700012,39.963173,35.27087,122.740097,85.410194,265.725006,25.9,128.094818,93.120003,61.647537,16.434139,64.811218,150.477753,39.86095,91.084015,53.769421,72.120682,50.452789,81.56176
2017-04-11,114.949997,50.534306,34.19873,125.059998,75.13755,139.919998,839.880005,40.25687,35.211758,122.621651,85.261024,266.949738,26.08,126.533417,94.5,61.677105,16.473837,64.761772,151.313599,39.791851,91.652229,53.394791,72.485931,50.255672,81.277229
2017-04-12,114.110001,49.589275,34.276081,125.150002,74.29554,139.580002,841.460022,40.110023,35.103382,123.786469,84.932823,265.211395,25.719999,125.469284,93.889999,62.140324,16.28528,64.514511,150.597168,40.038635,89.170013,52.369484,72.495804,49.112381,81.404778
2017-04-13,113.730003,49.300797,33.831314,124.449997,73.106812,139.389999,840.179993,39.317028,34.728996,123.381737,83.938293,264.707642,25.0,124.484695,92.559998,61.706673,15.78908,64.237579,150.995178,39.762234,89.13015,50.624493,72.209534,48.629436,80.148933
2017-04-17,115.18,50.156292,33.869987,125.07,74.592728,141.419998,855.130005,39.737999,34.955597,124.102348,85.390305,266.564545,25.709999,126.632874,94.230003,61.893929,15.898245,64.761772,152.477768,39.781975,90.296486,51.975136,72.545158,49.427773,80.041008
2017-04-18,116.32,50.017025,33.521908,123.010002,74.79084,140.960007,853.98999,39.317028,35.241314,120.252525,84.694138,265.478058,25.5,126.732323,93.989998,61.371574,15.620372,64.67276,152.109604,39.73262,90.475922,51.708954,72.940018,49.90086,79.521004
2017-04-19,117.550003,50.106552,33.00946,122.919998,75.335678,142.270004,856.51001,38.896053,35.379242,119.808319,83.997963,266.317627,25.92,135.424469,94.889999,61.736237,14.945541,64.326599,152.119568,39.73262,90.824821,51.413189,73.117699,52.138165,78.971565
2017-04-20,118.870003,50.743206,33.019131,123.269997,76.673004,143.800003,860.080017,39.189751,35.645252,120.301888,85.082008,268.510345,26.24,138.597015,97.389999,61.647537,14.975312,64.781548,153.233978,39.841206,92.031036,52.744118,73.838318,52.315575,79.48175
2017-04-21,118.440002,51.101326,32.874096,122.260002,76.177696,143.679993,858.950012,39.101643,35.783184,120.193298,84.057632,269.735107,25.98,139.213608,97.529999,60.997055,15.044781,65.671677,153.273773,39.416733,91.512665,52.251179,73.976517,52.256439,79.167793
2017-04-24,120.339996,51.728027,33.309196,123.150002,77.614075,145.470001,878.929993,39.972961,36.206829,121.308754,87.021332,272.816772,26.129999,141.729752,99.709999,61.24345,15.034857,66.789284,155.253891,39.505577,94.523209,52.891998,73.818573,53.242035,79.579872
