,symbol,start_date,end_date,annualized_return,cumulative_return,random_return,start_price,end_price,stdev,stdev_np,mean_np
0,AAPL,2017-03-01,2017-09-29,0.223731519072,0.125045546206,0.0380343582423,139.789993,154.119995,0.0112345036671,0.0112345036671,0.000853758213463
1,ACN,2017-03-01,2017-09-29,0.182215481093,0.102612302041,0.176749016661,124.07,135.070007,0.00900059630231,0.00900059630231,0.00069636945852
2,AMGN,2017-03-01,2017-09-29,0.098216517209,0.0561944035359,0.0137503124093,178.240005,186.449997,0.0111789185815,0.0111789185815,0.000429612877181
3,AMT,2017-03-01,2017-09-29,0.348633565222,0.190695982309,0.181289453915,113.839996,136.679993,0.00900644496413,0.00900644496413,0.00121231000959
4,ANTM,2017-03-01,2017-09-29,0.274486002593,0.152044636183,0.0082345800778,166.970001,189.880005,0.0102329646371,0.0102329646371,0.00100231923445
5,EBAY,2017-03-01,2017-09-29,0.241431513269,0.134513177905,0.190730895482,34.27,38.459999,0.0116883596935,0.0116883596935,0.000915414108522
6,EWO,2017-03-01,2017-09-29,0.66387832236,0.345977011494,0.451437259205,17.75,23.42,0.00883285093326,0.00883285093326,0.00203464483208
7,EWT,2017-03-01,2017-09-29,0.204217940592,0.114541497825,0.126615123167,32.560001,36.099998,0.00787262731398,0.00787262731398,0.000758871453124
8,EZU,2017-03-01,2017-09-29,0.412696733662,0.223383225078,0.309522550246,35.950001,43.32,0.00816793089158,0.00816793089158,0.00138694796574
9,FXI,2017-03-01,2017-09-29,0.276069248946,0.15287957715,0.209812629199,38.599998,44.040001,0.00886457173592,0.00886457173592,0.000994312655378
10,GOOGL,2017-03-01,2017-09-29,0.275210580963,0.152426803483,0.371534284301,856.75,973.719971,0.00994819844885,0.00994819844885,0.00100182433616
11,GRMN,2017-03-01,2017-09-29,0.0796327304748,0.0457275712899,0.0621135297704,52.34,53.970001,0.0100359782541,0.0100359782541,0.000350022026375
12,IAI,2017-03-01,2017-09-29,0.169834340676,0.0958588957055,0.259846541234,53.779999,57.16,0.00920726797931,0.00920726797931,0.000656773581309
13,ICLR,2017-03-01,2017-09-29,0.692492061772,0.359436565337,1.35728444107,84.139999,113.879997,0.0143853780531,0.0143853780531,0.00216407956991
14,INTC,2017-03-01,2017-09-29,0.090635779633,0.0519337278471,0.0607259723541,35.93,38.080002,0.00885311163277,0.00885311163277,0.000378872246481
15,IXG,2017-03-01,2017-09-29,0.176241479759,0.0993574246063,0.345433300328,62.029999,66.720001,0.00750862167864,0.00750862167864,0.000663972421718
16,LPX,2017-03-01,2017-09-29,0.267642892104,0.148430873622,0.066910723026,23.940001,27.08,0.0143262089722,0.0143262089722,0.00103153929138
17,MSFT,2017-03-01,2017-09-29,0.297749970715,0.164270053142,0.440669956658,64.940002,74.489998,0.00850612576933,0.00850612576933,0.00105725953758
18,PCLN,2017-03-01,2017-09-29,0.108367362692,0.0618804502506,0.108367362692,1733.180054,1830.819946,0.011182818724,0.011182818724,0.000466117776454
19,PPA,2017-03-01,2017-09-29,0.28838170976,0.159358017208,0.138423220685,44.900002,51.290001,0.00604887894851,0.00604887894851,0.00101105908598
20,PYPL,2017-03-01,2017-09-29,1.05978811316,0.524523785714,1.29294149806,42.43,64.029999,0.0126906088053,0.0126906088053,0.00291343330482
21,RHHBY,2017-03-01,2017-09-29,0.0906460587926,0.051939513478,0.135969088189,30.549999,32.0,0.0105508186186,0.0105508186186,0.000395123667049
22,SAFM,2017-03-01,2017-09-29,1.4813092871,0.699494973701,0.814720107907,95.629997,161.520004,0.0139387050754,0.0139387050754,0.00366193641494
23,SH,2017-03-01,2017-09-29,-0.115123028459,-0.0688857038751,-0.0897959621981,34.060001,32.169998,0.00455681101359,0.00455681101359,-0.000468599542201
24,SONVY,2017-03-01,2017-09-29,0.560261270582,0.296409434683,1.01407289975,26.25,33.939999,0.010455439442,0.010455439442,0.00179772177299
25,UL,2017-03-01,2017-09-29,0.407439727906,0.220724494524,0.21594305579,47.560001,57.959999,0.00740695473405,0.00740695473405,0.00136669399842
26,USD,2017-03-01,2017-09-29,0.7605441162,0.391072126401,0.7605441162,75.190002,101.589996,0.0223458169131,0.0223458169131,0.00246836440719
27,XLV,2017-03-01,2017-09-29,0.158916129649,0.0898787195594,0.273335742995,75.739998,81.730003,0.00546156961174,0.00546156961174,0.000592602030274
