,symbol,start_date,end_date,annualized_return,cumulative_return,random_return,start_price,end_price,stdev,stdev_np,mean_np
0,AAPL,2017-03-01,2017-10-24,0.246827131156,0.154704181407,0.00246827131156,138.670807,156.916504,0.010928189049,0.010928189049,0.000926249305858
1,ACN,2017-03-01,2017-10-24,0.251023627588,0.157236860624,0.110450396139,121.618111,138.960007,0.00866637422897,0.00866637422897,0.000917736417302
2,AMGN,2017-03-01,2017-10-24,0.053978170943,0.0348738700396,0.00377847196601,175.775223,180.160004,0.0109359939084,0.0109359939084,0.000266434670543
3,AMT,2017-03-01,2017-10-24,0.353251254643,0.218051611539,0.0141300501857,112.15451,137.75,0.00894584550306,0.00894584550306,0.00122868345707
4,ANTM,2017-03-01,2017-10-24,0.322123728147,0.199708741376,0.492849304065,165.141006,195.570007,0.0104445661656,0.0104445661656,0.00115166145994
5,EBAY,2017-03-01,2017-10-24,0.134622888404,0.0858406734017,0.199241874838,34.27,36.810001,0.0115500469117,0.0115500469117,0.000562731159257
6,EWO,2017-03-01,2017-10-24,0.675052796299,0.399840103924,0.371279037964,17.489756,24.000099,0.00826457254113,0.00826457254113,0.00206201976819
7,EWT,2017-03-01,2017-10-24,0.259587004881,0.162395898808,0.482831829079,32.560001,37.650002,0.0076375459439,0.0076375459439,0.000935941908189
8,EZU,2017-03-01,2017-10-24,0.406966149817,0.249363408344,0.805792976638,35.397457,43.560001,0.00760415705012,0.00760415705012,0.00137053640469
9,FXI,2017-03-01,2017-10-24,0.326884614763,0.202523898699,0.382454999273,38.430752,45.735001,0.00913805174992,0.00913805174992,0.00115309705614
10,GOOGL,2017-03-01,2017-10-24,0.269033946328,0.168073106857,0.349744130226,856.75,986.940002,0.00985745899955,0.00985745899955,0.000984666094027
11,GRMN,2017-03-01,2017-10-24,0.215301005566,0.135581618425,0.142098663673,50.324032,56.349998,0.00978500679168,0.00978500679168,0.00081370087547
12,IAI,2017-03-01,2017-10-24,0.201835654541,0.127361548179,0.147340027815,53.140827,58.104301,0.00897679906932,0.00897679906932,0.000762595205205
13,ICLR,2017-03-01,2017-10-24,0.585763651047,0.350722287838,0.509614376411,84.139999,113.150002,0.0139275727851,0.0139275727851,0.00190758300918
14,INTC,2017-03-01,2017-10-24,0.236280946933,0.148326193037,0.222104090117,35.398949,40.955002,0.00884981590179,0.00884981590179,0.000872494161687
15,IXG,2017-03-01,2017-10-24,0.223842656184,0.140779536556,0.138782446834,61.220146,68.330002,0.0070458473355,0.0070458473355,0.00081843068285
16,LPX,2017-03-01,2017-10-24,0.298250312242,0.185538592027,0.426497946505,23.940001,27.955,0.0139424718604,0.0139424718604,0.00112275887184
17,MSFT,2017-03-01,2017-10-24,0.404851713228,0.248138802764,0.0971644111746,64.227699,78.980003,0.00830177549252,0.00830177549252,0.00137042646126
18,PCLN,2017-03-01,2017-10-24,0.191479283821,0.12101757025,0.382958567641,1733.180054,1932.780029,0.0107841568389,0.0107841568389,0.000747081753777
19,PPA,2017-03-01,2017-10-24,0.334675593149,0.207123208755,0.331328837218,44.565258,53.005001,0.00591462893178,0.00591462893178,0.00115200000344
20,PYPL,2017-03-01,2017-10-24,1.19108502732,0.667738047619,2.12013134863,42.43,70.044998,0.0132868611184,0.0132868611184,0.00317272833311
21,RHHBY,2017-03-01,2017-10-24,-0.00122908324182,-0.000801598744539,-0.000675995783002,29.589533,29.440001,0.010149154868,0.010149154868,4.62775415133e-05
22,SAFM,2017-03-01,2017-10-24,0.965544112138,0.553696921477,1.79591204858,94.47506,145.880005,0.0149487139382,0.0149487139382,0.00276950991086
23,SH,2017-03-01,2017-10-24,-0.131727909349,-0.0879883961791,-0.0144900700284,34.060001,31.51,0.00439786227608,0.00439786227608,-0.000545079015257
24,SONVY,2017-03-01,2017-10-24,0.602109232706,0.359784514045,0.295033524026,25.881931,35.099998,0.0105367322701,0.0105367322701,0.00190788236105
25,UL,2017-03-01,2017-10-24,0.249891230956,0.156553725596,0.0274880354052,46.864384,54.110001,0.00913352972718,0.00913352972718,0.000918574169791
26,USD,2017-03-01,2017-10-24,1.02323509258,0.583282483536,1.10509389999,75.006546,115.345001,0.0213535516421,0.0213535516421,0.00300099089592
27,XLV,2017-03-01,2017-10-24,0.191680892588,0.121141251931,0.0900900195164,74.892212,83.133301,0.00537387839695,0.00537387839695,0.000703416437595
