,symbol,start_date,end_date,annualized_return,cumulative_return,random_return,start_price,end_price,stdev,stdev_np,mean_np
0,AAL,2017-03-02,2017-09-28,0.0456140696759,0.0261201953706,0.0250877383217,45.720001,48.32,0.0188622593597,0.0188622593597,0.000352126929718
1,ADM,2017-03-02,2017-09-28,-0.137088894666,-0.0817028416127,-0.22208400936,45.48,42.709999,0.0120996509903,0.0120996509903,-0.000505433642313
2,AES,2017-03-02,2017-09-28,-0.0431279220541,-0.0251629955947,-0.0832368895643,11.63,11.0644,0.0111657984507,0.0111657984507,-0.000111523039512
3,AGN,2017-03-02,2017-09-28,-0.260952842233,-0.160381577409,-0.349676808593,244.960007,205.949997,0.0107108507986,0.0107108507986,-0.00113128510238
4,ALKS,2017-03-02,2017-09-28,-0.228881197013,-0.139507589005,-0.160216837909,61.16,51.380001,0.0162709566159,0.0162709566159,-0.000889629141417
5,AMAT,2017-03-02,2017-09-28,0.682481510479,0.350882000048,1.20116745844,36.490002,49.779999,0.0170007216518,0.0170007216518,0.00219191100136
6,AMD,2017-03-02,2017-09-28,-0.248254846207,-0.152072192513,-0.305353460834,13.9,12.685,0.0379604760052,0.0379604760052,-0.000369268541194
7,AMGN,2017-03-02,2017-09-28,0.0834221684118,0.0474079710669,0.153496789878,178.070007,186.690002,0.0112461297229,0.0112461297229,0.000378506520739
8,APD,2017-03-02,2017-09-28,0.10013731261,0.0567192837815,0.0871194619704,140.570007,151.839996,0.0087117491523,0.0087117491523,0.000412800324034
9,ARNC,2017-03-02,2017-09-28,-0.186898368751,-0.112728567612,-0.160732597126,28.540001,26.209999,0.0187915996035,0.0187915996035,-0.000635892634234
10,AVT,2017-03-02,2017-09-28,-0.26042361906,-0.160034064268,-0.169275352389,46.490002,39.470001,0.0132849019392,0.0132849019392,-0.00109622051047
11,AXP,2017-03-02,2017-09-28,0.168805095288,0.0943604026943,0.253207642932,80.099998,89.650002,0.00871969779817,0.00871969779817,0.000650950402282
12,AXS,2017-03-02,2017-09-28,-0.327183584142,-0.204737682029,-0.0163591792071,70.190002,56.400002,0.0132413549462,0.0132413549462,-0.00146936351434
13,BAC,2017-03-02,2017-09-28,-0.000678280761914,-0.000392156862745,-0.00122090537144,25.23,25.49,0.0138056107499,0.0138056107499,9.25957513412e-05
14,BC,2017-03-02,2017-09-28,-0.155127588005,-0.0928493945677,-0.127204622164,60.48,55.2999,0.0160695028945,0.0160695028945,-0.000532674134218
15,BEN,2017-03-02,2017-09-28,0.04177588253,0.0239410917114,0.0572329590662,42.889999,44.48,0.0109103458794,0.0109103458794,0.000220383949979
16,CA,2017-03-02,2017-09-28,0.00873141256791,0.00503819847328,0.00096045538247,32.630001,32.915001,0.0162543395805,0.0162543395805,0.000163104279574
17,CAH,2017-03-02,2017-09-28,-0.293230674295,-0.181779408344,-0.199396858521,81.790001,67.135002,0.0147435548424,0.0147435548424,-0.0012508910775
18,CASY,2017-03-02,2017-09-28,-0.0933426882633,-0.0550719646218,-0.0933426882633,115.580002,109.639999,0.0120687822641,0.0120687822641,-0.000311419500213
19,CELG,2017-03-02,2017-09-28,0.282883809859,0.154890901089,0.172559124014,122.239998,142.860001,0.011776489903,0.011776489903,0.00104883043768
20,CL,2017-03-02,2017-09-28,-0.0110419027104,-0.00639805344947,-0.00541053232809,73.739998,72.989998,0.00818390605608,0.00818390605608,-1.07843473825e-05
21,CMCSA,2017-03-02,2017-09-28,0.00875973171129,0.00505450917797,0.00849693975996,37.450001,37.779999,0.0112333057252,0.0112333057252,9.76153028963e-05
22,COLM,2017-03-02,2017-09-28,0.153205990038,0.0858932977335,0.23900134446,55.759998,60.419102,0.0133503538287,0.0133503538287,0.000649043157369
23,CRI,2017-03-02,2017-09-28,0.191250482218,0.106460432358,0.0363375916215,88.5,97.279999,0.0120843869431,0.0120843869431,0.000761131329916
24,CSCO,2017-03-02,2017-09-28,-0.052475362403,-0.0306794143635,-0.104950724806,34.389999,33.3834,0.0105261807901,0.0105261807901,-0.000155912489453
25,CVS,2017-03-02,2017-09-28,0.00160833236468,0.000929430022159,0.00207474875044,81.349998,80.775002,0.0110518788458,0.0110518788458,6.71302616405e-05
26,CVX,2017-03-02,2017-09-28,0.0574904480693,0.0328416411883,0.0758873914515,113.360001,117.620003,0.00906039969982,0.00906039969982,0.000260652396454
27,CXO,2017-03-02,2017-09-28,-0.0367428710815,-0.0214079017424,-0.0205760078056,132.429993,131.649994,0.016459600616,0.016459600616,-1.06902675995e-05
28,DIS,2017-03-02,2017-09-28,-0.187078511337,-0.112842208998,-0.029932561814,110.589996,98.510002,0.00923198520146,0.00923198520146,-0.000771492815299
29,DISH,2017-03-02,2017-09-28,-0.236029863377,-0.144128112788,-0.214787175673,60.82,53.0555,0.014848776802,0.014848776802,-0.000947898325972
30,EGN,2017-03-02,2017-09-28,-0.0189401528225,-0.0109930739834,-0.0007576061129,52.720001,53.98,0.0199245012397,0.0199245012397,0.000122631883826
31,ETR,2017-03-02,2017-09-28,0.0202845022045,0.0116763691009,0.0292096831745,75.540001,76.462502,0.00728521611152,0.00728521611152,0.000105409692528
32,F,2017-03-02,2017-09-28,-0.104579484759,-0.0618597320725,-0.113991638388,12.66,11.905,0.0110423450393,0.0110423450393,-0.000373462454805
33,FCNCA,2017-03-02,2017-09-28,0.0150907252815,0.00869607561374,0.0300305433103,362.230011,371.179993,0.0151823713377,0.0151823713377,0.000173154369828
34,FLS,2017-03-02,2017-09-28,-0.192293074736,-0.116136390102,-0.35766511901,47.029999,42.505001,0.0164915383863,0.0164915383863,-0.000701104660216
35,FSLR,2017-03-02,2017-09-28,0.608864054323,0.316390576813,1.09595529778,35.52,46.099998,0.0259598289306,0.0259598289306,0.00220165134507
36,FTI,2017-03-02,2017-09-28,-0.254837571119,-0.156372375908,-0.196224929762,33.139999,28.0,0.0153991828255,0.0153991828255,-0.00103747554003
37,GE,2017-03-02,2017-09-28,-0.313526489041,-0.195445571532,-0.15362797963,30.190001,24.289499,0.0105659880102,0.0105659880102,-0.0014226227389
38,GPC,2017-03-02,2017-09-28,-0.0394220825163,-0.0229822822823,-0.0705655277042,95.870003,94.350601,0.0120173995393,0.0120173995393,-8.64685557199e-05
39,GPS,2017-03-02,2017-09-28,0.378439445709,0.203863584053,0.280045189825,25.129999,29.290001,0.0200194249083,0.0200194249083,0.00146096692279
40,GRMN,2017-03-02,2017-09-28,0.0457106603112,0.0261749904471,0.0283406093929,51.720001,53.709999,0.0100514918339,0.0100514918339,0.000225825426184
41,GWR,2017-03-02,2017-09-28,-0.0469892663807,-0.0274390104072,-0.0296032378199,73.730003,73.370003,0.0133746821311,0.0133746821311,-9.98630436868e-05
42,GWW,2017-03-02,2017-09-28,-0.447292545478,-0.29019080445,-0.809599507315,248.210007,178.949997,0.0169373681077,0.0169373681077,-0.00218218695194
43,HAIN,2017-03-02,2017-09-28,0.224202785069,0.124051728013,0.340788233305,35.279999,40.005001,0.0170680382409,0.0170680382409,0.000938368137869
44,HAS,2017-03-02,2017-09-28,-0.0300131276538,-0.0174614418462,-0.0402175910561,97.529999,96.220001,0.0131498607134,0.0131498607134,-3.23833848865e-05
45,HD,2017-03-02,2017-09-28,0.182938349936,0.101990773888,0.362217932874,147.949997,161.639999,0.00877221856124,0.00877221856124,0.000699301801431
46,HHC,2017-03-02,2017-09-28,-0.0094969221489,-0.00550103231208,-0.0142453832234,117.169998,117.510002,0.00949386315521,0.00949386315521,7.22495931158e-06
